year,var_name,description,value
2023,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2024,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2025,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2026,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2027,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2028,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2029,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2030,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2031,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2032,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2033,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2034,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2035,"OIGUSIMF,t","Исключительное финансирование, кредиты МВФ",20
2002,"OIGUSA,t",Активы,0.174
2003,"OIGUSA,t",Активы,-0.41
2004,"OIGUSA,t",Активы,-0.449
2005,"OIGUSA,t",Активы,-0.4914
2006,"OIGUSA,t",Активы,-0.5
2007,"OIGUSA,t",Активы,-0.1679
2008,"OIGUSA,t",Активы,-0.502
2009,"OIGUSA,t",Активы,0
2010,"OIGUSA,t",Активы,0
2011,"OIGUSA,t",Активы,0
2012,"OIGUSA,t",Активы,0
2013,"OIGUSA,t",Активы,0
2014,"OIGUSA,t",Активы,0
2015,"OIGUSA,t",Активы,0
2016,"OIGUSA,t",Активы,1
2017,"OIGUSA,t",Активы,2
2018,"OIGUSA,t",Активы,3
2019,"OIGUSA,t",Активы,4
2020,"OIGUSA,t",Активы,5
2021,"OIGUSA,t",Активы,6
2022,"OIGUSA,t",Активы,7
2023,"OIGUSA,t",Активы,8
2024,"OIGUSA,t",Активы,9
2025,"OIGUSA,t",Активы,10
2026,"OIGUSA,t",Активы,11
2027,"OIGUSA,t",Активы,11
2028,"OIGUSA,t",Активы,11
2029,"OIGUSA,t",Активы,11
