year,block,equation,description,value
2032,Source: di_a_grp,di_e_a,2353.256,2345.224
2024,Source: di_a_grp,di_c_a,1577.79,1577.79
2025,Source: di_a_grp,di_c_a,1577.79,1693.57
2026,Source: di_a_grp,di_c_a,1577.79,1778.761
2027,Source: di_a_grp,di_c_a,1577.79,1847.052
2028,Source: di_a_grp,di_c_a,1577.79,1900.478
2029,Source: di_a_grp,di_c_a,1577.79,1964.33
2030,Source: di_a_grp,di_c_a,1577.79,1994.835
2031,Source: di_a_grp,di_c_a,1577.79,2041.015
2032,Source: di_a_grp,di_c_a,1577.79,2129.497
2024,Source: di_a_grp,di_c_a,1577.79,1164.265
2025,Source: di_a_grp,di_c_a,1577.79,1250.449
2026,Source: di_a_grp,di_c_a,1577.79,1312.702
2027,Source: di_a_grp,di_c_a,1577.79,1363.101
2028,Source: di_a_grp,di_c_a,1577.79,1403.073
2029,Source: di_a_grp,di_c_a,1577.79,1450.355
2030,Source: di_a_grp,di_c_a,1577.79,1473.077
2031,Source: di_a_grp,di_c_a,1577.79,1507.104
2032,Source: di_a_grp,di_c_a,1577.79,1572.405
2024,Source: di_a_grp,di_t_a,1893.044,1893.044
2025,Source: di_a_grp,di_t_a,1893.044,2031.957
2026,Source: di_a_grp,di_t_a,1893.044,2134.17
2027,Source: di_a_grp,di_t_a,1893.044,2216.106
2028,Source: di_a_grp,di_t_a,1893.044,2280.208
2029,Source: di_a_grp,di_t_a,1893.044,2356.817
2030,Source: di_a_grp,di_t_a,1893.044,2393.418
2031,Source: di_a_grp,di_t_a,1893.044,2448.825
2032,Source: di_a_grp,di_t_a,1893.044,2554.986
2024,Source: di_a_grp,di_t_a,1893.044,1396.893
2025,Source: di_a_grp,di_t_a,1893.044,1500.298
2026,Source: di_a_grp,di_t_a,1893.044,1574.989
2027,Source: di_a_grp,di_t_a,1893.044,1635.458
2028,Source: di_a_grp,di_t_a,1893.044,1683.417
2029,Source: di_a_grp,di_t_a,1893.044,1740.147
2030,Source: di_a_grp,di_t_a,1893.044,1767.408
2031,Source: di_a_grp,di_t_a,1893.044,1808.234
2032,Source: di_a_grp,di_t_a,1893.044,1886.583
2024,Source: di_a_grp,di_tr_a,110.991,110.991
2025,Source: di_a_grp,di_tr_a,110.991,119.1356
2026,Source: di_a_grp,di_tr_a,110.991,125.1284
2027,Source: di_a_grp,di_tr_a,110.991,129.9324
2028,Source: di_a_grp,di_tr_a,110.991,133.6907
2029,Source: di_a_grp,di_tr_a,110.991,138.1824
2030,Source: di_a_grp,di_tr_a,110.991,140.3283
2031,Source: di_a_grp,di_tr_a,110.991,143.5769
2032,Source: di_a_grp,di_tr_a,110.991,149.8012
2024,Source: di_a_grp,di_tr_a,110.991,81.90118
2025,Source: di_a_grp,di_tr_a,110.991,87.96389
2026,Source: di_a_grp,di_tr_a,110.991,92.34309
2027,Source: di_a_grp,di_tr_a,110.991,95.88845
2028,Source: di_a_grp,di_tr_a,110.991,98.70032
2029,Source: di_a_grp,di_tr_a,110.991,102.0264
2030,Source: di_a_grp,di_tr_a,110.991,103.6248
2031,Source: di_a_grp,di_tr_a,110.991,106.0185
2032,Source: di_a_grp,di_tr_a,110.991,110.6121
2024,Source: di_a_grp,di_fs_a,1881.664,1881.664
2025,Source: di_a_grp,di_fs_a,1881.664,2019.742
2026,Source: di_a_grp,di_fs_a,1881.664,2121.341
2027,Source: di_a_grp,di_fs_a,1881.664,2202.784
2028,Source: di_a_grp,di_fs_a,1881.664,2266.5
2029,Source: di_a_grp,di_fs_a,1881.664,2342.65
2030,Source: di_a_grp,di_fs_a,1881.664,2379.03
2031,Source: di_a_grp,di_fs_a,1881.664,2434.104
2032,Source: di_a_grp,di_fs_a,1881.664,2539.627
2024,Source: di_a_grp,di_fs_a,1881.664,1388.496
2025,Source: di_a_grp,di_fs_a,1881.664,1491.279
2026,Source: di_a_grp,di_fs_a,1881.664,1565.521
2027,Source: di_a_grp,di_fs_a,1881.664,1625.627
2028,Source: di_a_grp,di_fs_a,1881.664,1673.297
2029,Source: di_a_grp,di_fs_a,1881.664,1729.686
2030,Source: di_a_grp,di_fs_a,1881.664,1756.784
2031,Source: di_a_grp,di_fs_a,1881.664,1797.364
2032,Source: di_a_grp,di_fs_a,1881.664,1875.241
2024,Source: di_a_grp,di_ps_a,140.9403,140.9403
2025,Source: di_a_grp,di_ps_a,140.9403,151.2826
2026,Source: di_a_grp,di_ps_a,140.9403,158.8925
2027,Source: di_a_grp,di_ps_a,140.9403,164.9928
2028,Source: di_a_grp,di_ps_a,140.9403,169.7652
2029,Source: di_a_grp,di_ps_a,140.9403,175.4689
2030,Source: di_a_grp,di_ps_a,140.9403,178.1939
2031,Source: di_a_grp,di_ps_a,140.9403,182.319
2032,Source: di_a_grp,di_ps_a,140.9403,190.2229
2024,Source: di_a_grp,di_ps_a,140.9403,104.001
2025,Source: di_a_grp,di_ps_a,140.9403,111.6997
2026,Source: di_a_grp,di_ps_a,140.9403,117.2605
2027,Source: di_a_grp,di_ps_a,140.9403,121.7626
2028,Source: di_a_grp,di_ps_a,140.9403,125.3332
2029,Source: di_a_grp,di_ps_a,140.9403,129.5568
2030,Source: di_a_grp,di_ps_a,140.9403,131.5865
2031,Source: di_a_grp,di_ps_a,140.9403,134.626
2032,Source: di_a_grp,di_ps_a,140.9403,140.4592
2024,Source: di_a_grp,di_ms_a,250.3777,250.3777
2025,Source: di_a_grp,di_ms_a,250.3777,268.7507
2026,Source: di_a_grp,di_ms_a,250.3777,282.2696
2027,Source: di_a_grp,di_ms_a,250.3777,293.1066
2028,Source: di_a_grp,di_ms_a,250.3777,301.5847
2029,Source: di_a_grp,di_ms_a,250.3777,311.7173
2030,Source: di_a_grp,di_ms_a,250.3777,316.5581
2031,Source: di_a_grp,di_ms_a,250.3777,323.8863
2032,Source: di_a_grp,di_ms_a,250.3777,337.9274
2024,Source: di_a_grp,di_ms_a,250.3777,184.7559
2025,Source: di_a_grp,di_ms_a,250.3777,198.4324
2026,Source: di_a_grp,di_ms_a,250.3777,208.3111
2027,Source: di_a_grp,di_ms_a,250.3777,216.3089
2028,Source: di_a_grp,di_ms_a,250.3777,222.652
2029,Source: di_a_grp,di_ms_a,250.3777,230.1552
2030,Source: di_a_grp,di_ms_a,250.3777,233.7609
2031,Source: di_a_grp,di_ms_a,250.3777,239.1606
2032,Source: di_a_grp,di_ms_a,250.3777,249.5231
2024,Source: di_a_grp,ci_a,40340.11,40340.11
2025,Source: di_a_grp,ci_a,40340.11,43300.3
2026,Source: di_a_grp,ci_a,40340.11,45478.42
2027,Source: di_a_grp,ci_a,40340.11,47224.45
2028,Source: di_a_grp,ci_a,40340.11,48590.42
2029,Source: di_a_grp,ci_a,40340.11,50222.95
2030,Source: di_a_grp,ci_a,40340.11,51002.89
2031,Source: di_a_grp,ci_a,40340.11,52183.59
2032,Source: di_a_grp,ci_a,40340.11,54445.85
2024,Source: di_a_grp,ci_a,40340.11,29767.31
2025,Source: di_a_grp,ci_a,40340.11,31970.83
2026,Source: di_a_grp,ci_a,40340.11,33562.46
2027,Source: di_a_grp,ci_a,40340.11,34851.04
2028,Source: di_a_grp,ci_a,40340.11,35873.03
2029,Source: di_a_grp,ci_a,40340.11,37081.92
2030,Source: di_a_grp,ci_a,40340.11,37662.85
2031,Source: di_a_grp,ci_a,40340.11,38532.84
2032,Source: di_a_grp,ci_a,40340.11,40202.41
2024,Source: di_a_grp,ci_a_im,5552.509,5552.509
2025,Source: di_a_grp,ci_a_im,5552.509,5959.957
2026,Source: di_a_grp,ci_a_im,5552.509,6259.759
2027,Source: di_a_grp,ci_a_im,5552.509,6500.087
2028,Source: di_a_grp,ci_a_im,5552.509,6688.102
2029,Source: di_a_grp,ci_a_im,5552.509,6912.808
2030,Source: di_a_grp,ci_a_im,5552.509,7020.161
2031,Source: di_a_grp,ci_a_im,5552.509,7182.675
2032,Source: di_a_grp,ci_a_im,5552.509,7494.058
2024,Source: di_a_grp,ci_a_im,5552.509,4097.244
2025,Source: di_a_grp,ci_a_im,5552.509,4400.541
2026,Source: di_a_grp,ci_a_im,5552.509,4619.618
2027,Source: di_a_grp,ci_a_im,5552.509,4796.981
2028,Source: di_a_grp,ci_a_im,5552.509,4937.649
2029,Source: di_a_grp,ci_a_im,5552.509,5104.044
2030,Source: di_a_grp,ci_a_im,5552.509,5184.005
2031,Source: di_a_grp,ci_a_im,5552.509,5303.753
2032,Source: di_a_grp,ci_a_im,5552.509,5533.556
2024,Source: di_a_grp,di_a_mi,0,0
2025,Source: di_a_grp,di_a_mi,0,0
2026,Source: di_a_grp,di_a_mi,0,0
2027,Source: di_a_grp,di_a_mi,0,0
2028,Source: di_a_grp,di_a_mi,0,0
2029,Source: di_a_grp,di_a_mi,0,0
2030,Source: di_a_grp,di_a_mi,0,0
2031,Source: di_a_grp,di_a_mi,0,0
2032,Source: di_a_grp,di_a_mi,0,0
2024,Source: di_a_grp,di_a_mi,0,0
2025,Source: di_a_grp,di_a_mi,0,0
2026,Source: di_a_grp,di_a_mi,0,0
2027,Source: di_a_grp,di_a_mi,0,0
2028,Source: di_a_grp,di_a_mi,0,0
2029,Source: di_a_grp,di_a_mi,0,0
2030,Source: di_a_grp,di_a_mi,0,0
2031,Source: di_a_grp,di_a_mi,0,0
2032,Source: di_a_grp,di_a_mi,0,0
2024,Source: di_a_grp,di_mi_mi,1160.229,1160.229
2025,Source: di_a_grp,di_mi_mi,1160.229,1444.166
2026,Source: di_a_grp,di_mi_mi,1160.229,1537.133
2027,Source: di_a_grp,di_mi_mi,1160.229,1630.58
2028,Source: di_a_grp,di_mi_mi,1160.229,1692.322
2029,Source: di_a_grp,di_mi_mi,1160.229,1757.118
2030,Source: di_a_grp,di_mi_mi,1160.229,1831.811
2031,Source: di_a_grp,di_mi_mi,1160.229,1926.386
2032,Source: di_a_grp,di_mi_mi,1160.229,2015.434
2024,Source: di_a_grp,di_mi_mi,1160.229,533.6855
2025,Source: di_a_grp,di_mi_mi,1160.229,664.2057
2026,Source: di_a_grp,di_mi_mi,1160.229,707.0685
2027,Source: di_a_grp,di_mi_mi,1160.229,749.2703
2028,Source: di_a_grp,di_mi_mi,1160.229,779.4724
2029,Source: di_a_grp,di_mi_mi,1160.229,809.5709
2030,Source: di_a_grp,di_mi_mi,1160.229,844.9853
2031,Source: di_a_grp,di_mi_mi,1160.229,889.1173
2032,Source: di_a_grp,di_mi_mi,1160.229,930.2194
2024,Source: di_a_grp,di_m_mi,4107.026,4107.026
2025,Source: di_a_grp,di_m_mi,4107.026,5112.116
2026,Source: di_a_grp,di_m_mi,4107.026,5441.204
2027,Source: di_a_grp,di_m_mi,4107.026,5771.992
2028,Source: di_a_grp,di_m_mi,4107.026,5990.549
2029,Source: di_a_grp,di_m_mi,4107.026,6219.918
2030,Source: di_a_grp,di_m_mi,4107.026,6484.318
2031,Source: di_a_grp,di_m_mi,4107.026,6819.1
2032,Source: di_a_grp,di_m_mi,4107.026,7134.316
2024,Source: di_a_grp,di_m_mi,4107.026,1889.162
2025,Source: di_a_grp,di_m_mi,4107.026,2351.182
2026,Source: di_a_grp,di_m_mi,4107.026,2502.91
2027,Source: di_a_grp,di_m_mi,4107.026,2652.297
2028,Source: di_a_grp,di_m_mi,4107.026,2759.208
2029,Source: di_a_grp,di_m_mi,4107.026,2865.752
2030,Source: di_a_grp,di_m_mi,4107.026,2991.113
2031,Source: di_a_grp,di_m_mi,4107.026,3147.333
2032,Source: di_a_grp,di_m_mi,4107.026,3292.828
2024,Source: di_a_grp,di_e_mi,249.9291,249.9291
2025,Source: di_a_grp,di_e_mi,249.9291,311.0928
2026,Source: di_a_grp,di_e_mi,249.9291,331.1191
2027,Source: di_a_grp,di_e_mi,249.9291,351.2489
2028,Source: di_a_grp,di_e_mi,249.9291,364.549
2029,Source: di_a_grp,di_e_mi,249.9291,378.507
2030,Source: di_a_grp,di_e_mi,249.9291,394.5968
2031,Source: di_a_grp,di_e_mi,249.9291,414.9697
2032,Source: di_a_grp,di_e_mi,249.9291,434.1518
2024,Source: di_a_grp,di_e_mi,249.9291,114.9631
2025,Source: di_a_grp,di_e_mi,249.9291,143.0789
2026,Source: di_a_grp,di_e_mi,249.9291,152.3121
2027,Source: di_a_grp,di_e_mi,249.9291,161.403
2028,Source: di_a_grp,di_e_mi,249.9291,167.9089
2029,Source: di_a_grp,di_e_mi,249.9291,174.3925
2030,Source: di_a_grp,di_e_mi,249.9291,182.0213
2031,Source: di_a_grp,di_e_mi,249.9291,191.5279
2032,Source: di_a_grp,di_e_mi,249.9291,200.3818
2024,Source: di_a_grp,di_c_mi,315.201,315.201
2025,Source: di_a_grp,di_c_mi,315.201,392.3385
2026,Source: di_a_grp,di_c_mi,315.201,417.5949
2027,Source: di_a_grp,di_c_mi,315.201,442.9818
2028,Source: di_a_grp,di_c_mi,315.201,459.7554
2029,Source: di_a_grp,di_c_mi,315.201,477.3587
2030,Source: di_a_grp,di_c_mi,315.201,497.6505
2031,Source: di_a_grp,di_c_mi,315.201,523.344
2032,Source: di_a_grp,di_c_mi,315.201,547.5358
2024,Source: di_a_grp,di_c_mi,315.201,144.9871
2025,Source: di_a_grp,di_c_mi,315.201,180.4457
2026,Source: di_a_grp,di_c_mi,315.201,192.0903
2027,Source: di_a_grp,di_c_mi,315.201,203.5553
2028,Source: di_a_grp,di_c_mi,315.201,211.7603
2029,Source: di_a_grp,di_c_mi,315.201,219.9372
2030,Source: di_a_grp,di_c_mi,315.201,229.5583
2031,Source: di_a_grp,di_c_mi,315.201,241.5477
2032,Source: di_a_grp,di_c_mi,315.201,252.714
2024,Source: di_a_grp,di_t_mi,166.0148,166.0148
2025,Source: di_a_grp,di_t_mi,166.0148,206.6427
2026,Source: di_a_grp,di_t_mi,166.0148,219.9451
2027,Source: di_a_grp,di_t_mi,166.0148,233.3163
2028,Source: di_a_grp,di_t_mi,166.0148,242.1508
2029,Source: di_a_grp,di_t_mi,166.0148,251.4224
2030,Source: di_a_grp,di_t_mi,166.0148,262.11
2031,Source: di_a_grp,di_t_mi,166.0148,275.6426
2032,Source: di_a_grp,di_t_mi,166.0148,288.3843
2024,Source: di_a_grp,di_t_mi,166.0148,76.36395
2025,Source: di_a_grp,di_t_mi,166.0148,95.03981
2026,Source: di_a_grp,di_t_mi,166.0148,101.173
2027,Source: di_a_grp,di_t_mi,166.0148,107.2115
2028,Source: di_a_grp,di_t_mi,166.0148,111.5331
2029,Source: di_a_grp,di_t_mi,166.0148,115.8398
2030,Source: di_a_grp,di_t_mi,166.0148,120.9072
2031,Source: di_a_grp,di_t_mi,166.0148,127.2219
2032,Source: di_a_grp,di_t_mi,166.0148,133.1032
2024,Source: di_a_grp,di_tr_mi,64.15786,64.15786
2025,Source: di_a_grp,di_tr_mi,64.15786,79.85887
2026,Source: di_a_grp,di_tr_mi,64.15786,84.9997099999999
2027,Source: di_a_grp,di_tr_mi,64.15786,90.16711
2028,Source: di_a_grp,di_tr_mi,64.15786,93.58129
2029,Source: di_a_grp,di_tr_mi,64.15786,97.16438
2030,Source: di_a_grp,di_tr_mi,64.15786,101.2947
2031,Source: di_a_grp,di_tr_mi,64.15786,106.5245
2032,Source: di_a_grp,di_tr_mi,64.15786,111.4486
2024,Source: di_a_grp,di_tr_mi,64.15786,29.51152
2025,Source: di_a_grp,di_tr_mi,64.15786,36.72897
2026,Source: di_a_grp,di_tr_mi,64.15786,39.09917
2027,Source: di_a_grp,di_tr_mi,64.15786,41.43283
2028,Source: di_a_grp,di_tr_mi,64.15786,43.10294
2029,Source: di_a_grp,di_tr_mi,64.15786,44.76731
2030,Source: di_a_grp,di_tr_mi,64.15786,46.72564
2031,Source: di_a_grp,di_tr_mi,64.15786,49.16603
2032,Source: di_a_grp,di_tr_mi,64.15786,51.43888
2024,Source: di_a_grp,di_fs_mi,226.265,226.265
2025,Source: di_a_grp,di_fs_mi,226.265,281.6376
2026,Source: di_a_grp,di_fs_mi,226.265,299.7678
2027,Source: di_a_grp,di_fs_mi,226.265,317.9916
2028,Source: di_a_grp,di_fs_mi,226.265,330.0324
2029,Source: di_a_grp,di_fs_mi,226.265,342.6689
2030,Source: di_a_grp,di_fs_mi,226.265,357.2352
2031,Source: di_a_grp,di_fs_mi,226.265,375.6791
2032,Source: di_a_grp,di_fs_mi,226.265,393.045
2024,Source: di_a_grp,di_fs_mi,226.265,104.078
2025,Source: di_a_grp,di_fs_mi,226.265,129.5318
2026,Source: di_a_grp,di_fs_mi,226.265,137.8907
2027,Source: di_a_grp,di_fs_mi,226.265,146.1208
2028,Source: di_a_grp,di_fs_mi,226.265,152.0108
2029,Source: di_a_grp,di_fs_mi,226.265,157.8805
2030,Source: di_a_grp,di_fs_mi,226.265,164.7869
2031,Source: di_a_grp,di_fs_mi,226.265,173.3934
2032,Source: di_a_grp,di_fs_mi,226.265,181.4091
2024,Source: di_a_grp,di_ps_mi,9.35495899999999,9.35495899999999
2025,Source: di_a_grp,di_ps_mi,9.35495899999999,11.64435
2026,Source: di_a_grp,di_ps_mi,9.35495899999999,12.39394
2027,Source: di_a_grp,di_ps_mi,9.35495899999999,13.14741
2028,Source: di_a_grp,di_ps_mi,9.35495899999999,13.64524
2029,Source: di_a_grp,di_ps_mi,9.35495899999999,14.16769
2030,Source: di_a_grp,di_ps_mi,9.35495899999999,14.76994
2031,Source: di_a_grp,di_ps_mi,9.35495899999999,15.53251
2032,Source: di_a_grp,di_ps_mi,9.35495899999999,16.2505
2024,Source: di_a_grp,di_ps_mi,9.35495899999999,4.303121
2025,Source: di_a_grp,di_ps_mi,9.35495899999999,5.355508
2026,Source: di_a_grp,di_ps_mi,9.35495899999999,5.701112
2027,Source: di_a_grp,di_ps_mi,9.35495899999999,6.041387
2028,Source: di_a_grp,di_ps_mi,9.35495899999999,6.284907
2029,Source: di_a_grp,di_ps_mi,9.35495899999999,6.527592
2030,Source: di_a_grp,di_ps_mi,9.35495899999999,6.813139
2031,Source: di_a_grp,di_ps_mi,9.35495899999999,7.168976
2032,Source: di_a_grp,di_ps_mi,9.35495899999999,7.500384
2024,Source: di_a_grp,di_ms_mi,10.54939,10.54939
2025,Source: di_a_grp,di_ms_mi,10.54939,13.13109
2026,Source: di_a_grp,di_ms_mi,10.54939,13.97639
2027,Source: di_a_grp,di_ms_mi,10.54939,14.82606
2028,Source: di_a_grp,di_ms_mi,10.54939,15.38745
2029,Source: di_a_grp,di_ms_mi,10.54939,15.97661
2030,Source: di_a_grp,di_ms_mi,10.54939,16.65575
2031,Source: di_a_grp,di_ms_mi,10.54939,17.51568
2032,Source: di_a_grp,di_ms_mi,10.54939,18.32535
2024,Source: di_a_grp,di_ms_mi,10.54939,4.852539
2025,Source: di_a_grp,di_ms_mi,10.54939,6.039294
2026,Source: di_a_grp,di_ms_mi,10.54939,6.429024
2027,Source: di_a_grp,di_ms_mi,10.54939,6.812745
2028,Source: di_a_grp,di_ms_mi,10.54939,7.087357
2029,Source: di_a_grp,di_ms_mi,10.54939,7.361028
2030,Source: di_a_grp,di_ms_mi,10.54939,7.683034
2031,Source: di_a_grp,di_ms_mi,10.54939,8.084304
2032,Source: di_a_grp,di_ms_mi,10.54939,8.45802499999999
2024,Source: di_a_grp,ci_mi,6308.727,6308.727
2025,Source: di_a_grp,ci_mi,6308.727,7852.628
2026,Source: di_a_grp,ci_mi,6308.727,8358.133
2027,Source: di_a_grp,ci_mi,6308.727,8866.251
2028,Source: di_a_grp,ci_mi,6308.727,9201.972
2029,Source: di_a_grp,ci_mi,6308.727,9554.302
2030,Source: di_a_grp,ci_mi,6308.727,9960.441
2031,Source: di_a_grp,ci_mi,6308.727,10474.69
2032,Source: di_a_grp,ci_mi,6308.727,10958.89
2024,Source: di_a_grp,ci_mi,6308.727,2901.906
2025,Source: di_a_grp,ci_mi,6308.727,3611.608
2026,Source: di_a_grp,ci_mi,6308.727,3844.673
2027,Source: di_a_grp,ci_mi,6308.727,4074.145
2028,Source: di_a_grp,ci_mi,6308.727,4238.368
2029,Source: di_a_grp,ci_mi,6308.727,4402.028
2030,Source: di_a_grp,ci_mi,6308.727,4594.594
2031,Source: di_a_grp,ci_mi,6308.727,4834.561
2032,Source: di_a_grp,ci_mi,6308.727,5058.053
2024,Source: di_a_grp,ci_mi_im,2019.652,2019.652
2025,Source: di_a_grp,ci_mi_im,2019.652,2513.91
2026,Source: di_a_grp,ci_mi_im,2019.652,2675.741
2027,Source: di_a_grp,ci_mi_im,2019.652,2838.408
2028,Source: di_a_grp,ci_mi_im,2019.652,2945.884
2029,Source: di_a_grp,ci_mi_im,2019.652,3058.678
2030,Source: di_a_grp,ci_mi_im,2019.652,3188.698
2031,Source: di_a_grp,ci_mi_im,2019.652,3353.329
2032,Source: di_a_grp,ci_mi_im,2019.652,3508.338
2024,Source: di_a_grp,ci_mi_im,2019.652,929.0052
2025,Source: di_a_grp,ci_mi_im,2019.652,1156.206
2026,Source: di_a_grp,ci_mi_im,2019.652,1230.819
2027,Source: di_a_grp,ci_mi_im,2019.652,1304.281
2028,Source: di_a_grp,ci_mi_im,2019.652,1356.855
2029,Source: di_a_grp,ci_mi_im,2019.652,1409.249
2030,Source: di_a_grp,ci_mi_im,2019.652,1470.896
2031,Source: di_a_grp,ci_mi_im,2019.652,1547.718
2032,Source: di_a_grp,ci_mi_im,2019.652,1619.266
2024,Source: di_a_grp,di_a_m,8192.94,8192.94
2025,Source: di_a_grp,di_a_m,8192.94,8527.142
2026,Source: di_a_grp,di_a_m,8192.94,9245.99
2027,Source: di_a_grp,di_a_m,8192.94,10012.2
2028,Source: di_a_grp,di_a_m,8192.94,10963.55
2029,Source: di_a_grp,di_a_m,8192.94,12205.55
2030,Source: di_a_grp,di_a_m,8192.94,12601.31
2031,Source: di_a_grp,di_a_m,8192.94,12950.2
2032,Source: di_a_grp,di_a_m,8192.94,13207.94
2024,Source: di_a_grp,di_a_m,8192.94,6982.956
2025,Source: di_a_grp,di_a_m,8192.94,7270.973
2026,Source: di_a_grp,di_a_m,8192.94,7886.666
2027,Source: di_a_grp,di_a_m,8192.94,8539.849
2028,Source: di_a_grp,di_a_m,8192.94,9359.093
2029,Source: di_a_grp,di_a_m,8192.94,10423.09
2030,Source: di_a_grp,di_a_m,8192.94,10764.93
2031,Source: di_a_grp,di_a_m,8192.94,11063.37
2032,Source: di_a_grp,di_a_m,8192.94,11284.21
2024,Source: di_a_grp,di_mi_m,3804.83,3804.83
2025,Source: di_a_grp,di_mi_m,3804.83,3960.035
2026,Source: di_a_grp,di_mi_m,3804.83,4293.87
2027,Source: di_a_grp,di_mi_m,3804.83,4649.699
2028,Source: di_a_grp,di_mi_m,3804.83,5091.512
2029,Source: di_a_grp,di_mi_m,3804.83,5668.3
2030,Source: di_a_grp,di_mi_m,3804.83,5852.091
2031,Source: di_a_grp,di_mi_m,3804.83,6014.118
2032,Source: di_a_grp,di_mi_m,3804.83,6133.816
2024,Source: di_a_grp,di_mi_m,3804.83,3242.909
2025,Source: di_a_grp,di_mi_m,3804.83,3376.665
2026,Source: di_a_grp,di_mi_m,3804.83,3662.595
2027,Source: di_a_grp,di_mi_m,3804.83,3965.936
2028,Source: di_a_grp,di_mi_m,3804.83,4346.396
2029,Source: di_a_grp,di_mi_m,3804.83,4840.518
2030,Source: di_a_grp,di_mi_m,3804.83,4999.271
2031,Source: di_a_grp,di_mi_m,3804.83,5137.866
2032,Source: di_a_grp,di_mi_m,3804.83,5240.425
2024,Source: di_a_grp,di_m_m,17755.54,17755.54
2025,Source: di_a_grp,di_m_m,17755.54,18479.81
2026,Source: di_a_grp,di_m_m,17755.54,20037.68
