year,var_name,description,value
2016,,Промышленность,2894
2017,,Промышленность,4938.511999999999
2018,,Промышленность,3865.3880000000026
2019,,Промышленность,3719.399999999998
2020,,Промышленность,3276.7000000000007
2021,,Промышленность,7939
2022,,Промышленность,3392.4000000000015
2023,,Промышленность,4594.5999999999985
2024,,Промышленность,7002.999999999993
2025,,Промышленность,12907.100000000013
2026,,Промышленность,12976.184546771954
2027,,Промышленность,14034.47374753005
2028,,Промышленность,13337.514761661543
2029,,Промышленность,9206.495631677855
2030,,Промышленность,8750.895402247756
2031,,Промышленность,15327.473329820248
2032,,Промышленность,4507.209976675251
2033,,Промышленность,17924.690218306438
2034,,Промышленность,26558.833153713756
2035,,Промышленность,24808.44450376235
2015,"INDCDE,t",Промышленное производство,12196
2016,"INDCDE,t",Промышленное производство,15090
2017,"INDCDE,t",Промышленное производство,20028.512
2018,"INDCDE,t",Промышленное производство,23893.9
2019,"INDCDE,t",Промышленное производство,27613.3
2020,"INDCDE,t",Промышленное производство,30890
2021,"INDCDE,t",Промышленное производство,38829
2022,"INDCDE,t",Промышленное производство,42221.4
2023,"INDCDE,t",Промышленное производство,46816
2024,"INDCDE,t",Промышленное производство,53818.99999999999
2025,"INDCDE,t",Промышленное производство,66726.1
2026,"INDCDE,t",Промышленное производство,79702.28454677196
2027,"INDCDE,t",Промышленное производство,93736.75829430201
2028,"INDCDE,t",Промышленное производство,107074.27305596355
2029,"INDCDE,t",Промышленное производство,116280.76868764141
2030,"INDCDE,t",Промышленное производство,125031.66408988916
2031,"INDCDE,t",Промышленное производство,140359.1374197094
2032,"INDCDE,t",Промышленное производство,144866.34739638466
2033,"INDCDE,t",Промышленное производство,162791.0376146911
2034,"INDCDE,t",Промышленное производство,189349.87076840486
2035,"INDCDE,t",Промышленное производство,214158.3152721672
2015,"INDC,t",Добыча полезных ископаемых,1641
2016,"INDC,t",Добыча полезных ископаемых,3004
2017,"INDC,t",Добыча полезных ископаемых,4523.512
2018,"INDC,t",Добыча полезных ископаемых,4685.9
2019,"INDC,t",Добыча полезных ископаемых,4853.3
2020,"INDC,t",Добыча полезных ископаемых,4309
2021,"INDC,t",Добыча полезных ископаемых,8409
2022,"INDC,t",Добыча полезных ископаемых,8890.9
2023,"INDC,t",Добыча полезных ископаемых,9373
2024,"INDC,t",Добыча полезных ископаемых,13363.1
2025,"INDC,t",Добыча полезных ископаемых,20000.2
2026,"INDC,t",Добыча полезных ископаемых,19987.8059788461
2027,"INDC,t",Добыча полезных ископаемых,22143.852890096194
2028,"INDC,t",Добыча полезных ископаемых,25494.69789620849
2029,"INDC,t",Добыча полезных ископаемых,30545.463015414196
2030,"INDC,t",Добыча полезных ископаемых,37599.25013725021
2031,"INDC,t",Добыча полезных ископаемых,40529.89337552978
2032,"INDC,t",Добыча полезных ископаемых,49243.45140796709
2033,"INDC,t",Добыча полезных ископаемых,59527.362540028145
2034,"INDC,t",Добыча полезных ископаемых,76203.97734672658
2035,"INDC,t",Добыча полезных ископаемых,90328.82228169598
2015,"INDC13,t",Добыча неэнергетических материалов,1438
2016,"INDC13,t",Добыча неэнергетических материалов,2782
2017,"INDC13,t",Добыча неэнергетических материалов,4225.986
2018,"INDC13,t",Добыча неэнергетических материалов,4355.2
2019,"INDC13,t",Добыча неэнергетических материалов,4476.7
2020,"INDC13,t",Добыча неэнергетических материалов,3880
2021,"INDC13,t",Добыча неэнергетических материалов,7924
2022,"INDC13,t",Добыча неэнергетических материалов,8309
2023,"INDC13,t",Добыча неэнергетических материалов,8795
2024,"INDC13,t",Добыча неэнергетических материалов,12653.6
2025,"INDC13,t",Добыча неэнергетических материалов,19179.5
2026,"INDC13,t",Добыча неэнергетических материалов,18957.6190210461
2027,"INDC13,t",Добыча неэнергетических материалов,19739.658801767833
2028,"INDC13,t",Добыча неэнергетических материалов,22354.90153051348
2029,"INDC13,t",Добыча неэнергетических материалов,25985.802107042997
2030,"INDC13,t",Добыча неэнергетических материалов,30281.432193684388
2031,"INDC13,t",Добыча неэнергетических материалов,31171.79878754267
2032,"INDC13,t",Добыча неэнергетических материалов,36737.43574841434
2033,"INDC13,t",Добыча неэнергетических материалов,42478.61661443029
2034,"INDC13,t",Добыча неэнергетических материалов,48850.40910659484
2035,"INDC13,t",Добыча неэнергетических материалов,58620.49092791381
2015,"INDCOther,t",Добыча энергетических материалов,203
2016,"INDCOther,t",Добыча энергетических материалов,222
2017,"INDCOther,t",Добыча энергетических материалов,297.526
2018,"INDCOther,t",Добыча энергетических материалов,330.7
2019,"INDCOther,t",Добыча энергетических материалов,376.6
2020,"INDCOther,t",Добыча энергетических материалов,429
2021,"INDCOther,t",Добыча энергетических материалов,485
2022,"INDCOther,t",Добыча энергетических материалов,581.9
2023,"INDCOther,t",Добыча энергетических материалов,578
2024,"INDCOther,t",Добыча энергетических материалов,709.5
2025,"INDCOther,t",Добыча энергетических материалов,820.7
2026,"INDCOther,t",Добыча энергетических материалов,1030.1869578
2027,"INDCOther,t",Добыча энергетических материалов,2404.1940883283614
2028,"INDCOther,t",Добыча энергетических материалов,3139.79636569501
2029,"INDCOther,t",Добыча энергетических материалов,4559.660908371198
2030,"INDCOther,t",Добыча энергетических материалов,7317.817943565823
2031,"INDCOther,t",Добыча энергетических материалов,9358.094587987105
2032,"INDCOther,t",Добыча энергетических материалов,12506.015659552748
2033,"INDCOther,t",Добыча энергетических материалов,17048.745925597854
2034,"INDCOther,t",Добыча энергетических материалов,27353.568240131743
2035,"INDCOther,t",Добыча энергетических материалов,31708.33135378217
2015,"INDDJ, t",Обрабатывающая промышленность,8006
2016,"INDDJ, t",Обрабатывающая промышленность,9368
2017,"INDDJ, t",Обрабатывающая промышленность,11776
2018,"INDDJ, t",Обрабатывающая промышленность,13520
2019,"INDDJ, t",Обрабатывающая промышленность,15952
2020,"INDDJ, t",Обрабатывающая промышленность,19054
2021,"INDDJ, t",Обрабатывающая промышленность,22313
2022,"INDDJ, t",Обрабатывающая промышленность,25708.7
2023,"INDDJ, t",Обрабатывающая промышленность,28459.8
2024,"INDDJ, t",Обрабатывающая промышленность,30275.6
2025,"INDDJ, t",Обрабатывающая промышленность,34595.4
2026,"INDDJ, t",Обрабатывающая промышленность,38919.845750175664
2027,"INDDJ, t",Обрабатывающая промышленность,47211.87341301622
2028,"INDDJ, t",Обрабатывающая промышленность,55225.98676189239
2029,"INDDJ, t",Обрабатывающая промышленность,57299.82374863189
2030,"INDDJ, t",Обрабатывающая промышленность,56373.30485437962
2031,"INDDJ, t",Обрабатывающая промышленность,66356.65288013965
2032,"INDDJ, t",Обрабатывающая промышленность,59586.67110218201
2033,"INDDJ, t",Обрабатывающая промышленность,64537.102897894816
2034,"INDDJ, t",Обрабатывающая промышленность,71515.25357155
2035,"INDDJ, t",Обрабатывающая промышленность,79090.12945894145
2015,"INDDA, t",пищевые продукты и табак,3482
2016,"INDDA, t",пищевые продукты и табак,3690
2017,"INDDA, t",пищевые продукты и табак,4304
2018,"INDDA, t",пищевые продукты и табак,4900
2019,"INDDA, t",пищевые продукты и табак,5399
2020,"INDDA, t",пищевые продукты и табак,7089
2021,"INDDA, t",пищевые продукты и табак,7608
2022,"INDDA, t",пищевые продукты и табак,10099
2023,"INDDA, t",пищевые продукты и табак,11610
2024,"INDDA, t",пищевые продукты и табак,11445.7
2025,"INDDA, t",пищевые продукты и табак,12431.3
2026,"INDDA, t",пищевые продукты и табак,17935.2472
2027,"INDDA, t",пищевые продукты и табак,22290.43662463911
2028,"INDDA, t",пищевые продукты и табак,24269.859436869676
2029,"INDDA, t",пищевые продукты и табак,25392.839662106024
2030,"INDDA, t",пищевые продукты и табак,22113.054033491455
2031,"INDDA, t",пищевые продукты и табак,25931.86495686907
2032,"INDDA, t",пищевые продукты и табак,17228.50511422768
2033,"INDDA, t",пищевые продукты и табак,18198.358975361352
2034,"INDDA, t",пищевые продукты и табак,19179.97351060286
2035,"INDDA, t",пищевые продукты и табак,20356.537408767963
2015,"INDDB, t",текстильное производство,1292
2016,"INDDB, t",текстильное производство,1520
2017,"INDDB, t",текстильное производство,2354
2018,"INDDB, t",текстильное производство,2479
2019,"INDDB, t",текстильное производство,2636
2020,"INDDB, t",текстильное производство,2870
2021,"INDDB, t",текстильное производство,4096
2022,"INDDB, t",текстильное производство,4438
2023,"INDDB, t",текстильное производство,4632
2024,"INDDB, t",текстильное производство,4062.5
2025,"INDDB, t",текстильное производство,4253.7
2026,"INDDB, t",текстильное производство,3183.496447212687
2027,"INDDB, t",текстильное производство,3488.3109079612686
2028,"INDDB, t",текстильное производство,4395.026337537933
2029,"INDDB, t",текстильное производство,4086.833496799837
2030,"INDDB, t",текстильное производство,4341.337237920149
2031,"INDDB, t",текстильное производство,4454.25917826878
2032,"INDDB, t",текстильное производство,4541.232539279053
2033,"INDDB, t",текстильное производство,4561.9668561523595
2034,"INDDB, t",текстильное производство,4611.871202706188
2035,"INDDB, t",текстильное производство,4231.9817417224385
2015,"INDDJ, t",металлургическое производство и готовые металлические изделия,1450.2
2016,"INDDJ, t",металлургическое производство и готовые металлические изделия,1850
2017,"INDDJ, t",металлургическое производство и готовые металлические изделия,2187.3
2018,"INDDJ, t",металлургическое производство и готовые металлические изделия,2708.4
2019,"INDDJ, t",металлургическое производство и готовые металлические изделия,3873.5
2020,"INDDJ, t",металлургическое производство и готовые металлические изделия,4978
2021,"INDDJ, t",металлургическое производство и готовые металлические изделия,5967
2022,"INDDJ, t",металлургическое производство и готовые металлические изделия,6025
2023,"INDDJ, t",металлургическое производство и готовые металлические изделия,6442
2024,"INDDJ, t",металлургическое производство и готовые металлические изделия,8090.7
2025,"INDDJ, t",металлургическое производство и готовые металлические изделия,10612.9
2026,"INDDJ, t",металлургическое производство и готовые металлические изделия,12316.419843198088
2027,"INDDJ, t",металлургическое производство и готовые металлические изделия,14744.855525354424
2028,"INDDJ, t",металлургическое производство и готовые металлические изделия,17724.660845881885
2029,"INDDJ, t",металлургическое производство и готовые металлические изделия,21103.898023974467
2030,"INDDJ, t",металлургическое производство и готовые металлические изделия,24971.25485369655
2031,"INDDJ, t",металлургическое производство и готовые металлические изделия,29491.137355566763
2032,"INDDJ, t",металлургическое производство и готовые металлические изделия,34415.78067677825
2033,"INDDJ, t",металлургическое производство и готовые металлические изделия,39073.09548667761
2034,"INDDJ, t",металлургическое производство и готовые металлические изделия,44893.254559244066
2035,"INDDJ, t",металлургическое производство и готовые металлические изделия,51586.43749269548
2015,"INDD27, t",металлургическое производство,1202.6249140757773
2016,"INDD27, t",металлургическое производство,1557.4819066634211
2017,"INDD27, t",металлургическое производство,1932.7978281231178
2018,"INDD27, t",металлургическое производство,2455.280556144099
2019,"INDD27, t",металлургическое производство,3768.9348904590897
2020,"INDD27, t",металлургическое производство,4883.622658369244
2021,"INDD27, t",металлургическое производство,5845.536210210659
2022,"INDD27, t",металлургическое производство,5903.640748591302
2023,"INDD27, t",металлургическое производство,6319.121469138727
2024,"INDD27, t",металлургическое производство,7962.559045896733
2025,"INDD27, t",металлургическое производство,10194.970753482577
2026,"INDD27, t",металлургическое производство,11898.067565909247
2027,"INDD27, t",металлургическое производство,14272.747053672254
2028,"INDD27, t",металлургическое производство,17187.77486363035
2029,"INDD27, t",металлургическое производство,20496.843436471845
2030,"INDD27, t",металлургическое производство,24286.656872730335
2031,"INDD27, t",металлургическое производство,28704.964644040858
2032,"INDD27, t",металлургическое производство,33521.05547482505
2033,"INDD27, t",металлургическое производство,38079.78027529261
2034,"INDD27, t",металлургическое производство,43774.49156182798
2035,"INDD27, t",металлургическое производство,50323.409541343644
2015,"INDD28, t",готовые металлические изделия,247.57508592422266
2016,"INDD28, t",готовые металлические изделия,292.51809333657883
2017,"INDD28, t",готовые металлические изделия,254.50217187688233
2018,"INDD28, t",готовые металлические изделия,253.11944385590118
2019,"INDD28, t",готовые металлические изделия,104.56510954091017
2020,"INDD28, t",готовые металлические изделия,94.37734163075595
2021,"INDD28, t",готовые металлические изделия,121.4637897893407
2022,"INDD28, t",готовые металлические изделия,121.35925140869799
2023,"INDD28, t",готовые металлические изделия,122.8785308612733
2024,"INDD28, t",готовые металлические изделия,128.14095410326686
2025,"INDD28, t",готовые металлические изделия,417.929246517423
2026,"INDD28, t",готовые металлические изделия,418.3522772888411
2027,"INDD28, t",готовые металлические изделия,472.10847168216895
2028,"INDD28, t",готовые металлические изделия,536.8859822515344
2029,"INDD28, t",готовые металлические изделия,607.0545875026231
2030,"INDD28, t",готовые металлические изделия,684.5979809662164
2031,"INDD28, t",готовые металлические изделия,786.1727115259039
2032,"INDD28, t",готовые металлические изделия,894.7252019532034
2033,"INDD28, t",готовые металлические изделия,993.3152113850028
2034,"INDD28, t",готовые металлические изделия,1118.7629974160864
2035,"INDD28, t",готовые металлические изделия,1263.0279513518326
2015,"INDDOther, t",переработка прочие (d),1781.8
2016,"INDDOther, t",переработка прочие (d),2308
2017,"INDDOther, t",переработка прочие (d),2930.7
2018,"INDDOther, t",переработка прочие (d),3432.6
2019,"INDDOther, t",переработка прочие (d),4043.5
2020,"INDDOther, t",переработка прочие (d),4117
2021,"INDDOther, t",переработка прочие (d),4642
2022,"INDDOther, t",переработка прочие (d),5146.700000000001
2023,"INDDOther, t",переработка прочие (d),5775.799999999999
2024,"INDDOther, t",переработка прочие (d),6548.559045896731
2025,"INDDOther, t",переработка прочие (d),6879.570753482579
2026,"INDDOther, t",переработка прочие (d),5484.682259764884
2027,"INDDOther, t",переработка прочие (d),6688.270355061413
2028,"INDDOther, t",переработка прочие (d),8836.440141602903
2029,"INDDOther, t",переработка прочие (d),6716.252565751561
2030,"INDDOther, t",переработка прочие (d),4947.658729271462
2031,"INDDOther, t",переработка прочие (d),6479.391389435048
2032,"INDDOther, t",переработка прочие (d),3401.152771897025
2033,"INDDOther, t",переработка прочие (d),2703.6815797034956
2034,"INDDOther, t",переработка прочие (d),2830.154298996891
2035,"INDDOther, t",переработка прочие (d),2915.17281575558
2015,"INDE, t","Производство и распределение электроэнергии, газа и воды",2549
2016,"INDE, t","Производство и распределение электроэнергии, газа и воды",2718
2017,"INDE, t","Производство и распределение электроэнергии, газа и воды",3729
2018,"INDE, t","Производство и распределение электроэнергии, газа и воды",5688
2019,"INDE, t","Производство и распределение электроэнергии, газа и воды",6808
2020,"INDE, t","Производство и распределение электроэнергии, газа и воды",7527
2021,"INDE, t","Производство и распределение электроэнергии, газа и воды",8107
2022,"INDE, t","Производство и распределение электроэнергии, газа и воды",7621.8
2023,"INDE, t","Производство и распределение электроэнергии, газа и воды",8983.2
2024,"INDE, t","Производство и распределение электроэнергии, газа и воды",9872.2
2025,"INDE, t","Производство и распределение электроэнергии, газа и воды",11752.6
2026,"INDE, t","Производство и распределение электроэнергии, газа и воды",20146.82013551716
2027,"INDE, t","Производство и распределение электроэнергии, газа и воды",23621.492649079162
2028,"INDE, t","Производство и распределение электроэнергии, газа и воды",25532.598244484627
2029,"INDE, t","Производство и распределение электроэнергии, газа и воды",27549.634792897767
2030,"INDE, t","Производство и распределение электроэнергии, газа и воды",30091.528427369256
2031,"INDE, t","Производство и распределение электроэнергии, газа и воды",32429.823578129217
2032,"INDE, t","Производство и распределение электроэнергии, газа и воды",34913.592728904165
2033,"INDE, t","Производство и распределение электроэнергии, газа и воды",37520.1279555406
2034,"INDE, t","Производство и распределение электроэнергии, газа и воды",40333.72555975578
2035,"INDE, t","Производство и распределение электроэнергии, газа и воды",43345.60354813545
2024,,"Реальные темпы роста, %",308.1
2025,,"Реальные темпы роста, %",377.9
2026,,"Реальные темпы роста, %",647.8126822330321
2027,,"Реальные темпы роста, %",759.5393421104279
2028,,"Реальные темпы роста, %",820.9901533780389
2029,,"Реальные темпы роста, %",885.8471306975534
2030,,"Реальные темпы роста, %",967.5806708900876
2031,,"Реальные темпы роста, %",1042.7675859107799
2032,,"Реальные темпы роста, %",1122.6321573313894
2033,,"Реальные темпы роста, %",1206.4442212275408
2034,,"Реальные темпы роста, %",1296.9142903724887
2035,,"Реальные темпы роста, %",1393.7599833943457
2015,"gINDCDE,t",Все промышленность,111.3
2016,"gINDCDE,t",Все промышленность,116
2017,"gINDCDE,t",Все промышленность,121.3
2018,"gINDCDE,t",Все промышленность,110.6
2019,"gINDCDE,t",Все промышленность,113.2
2020,"gINDCDE,t",Все промышленность,108.8
2021,"gINDCDE,t",Все промышленность,120.8
2022,"gINDCDE,t",Все промышленность,115.4
2023,"gINDCDE,t",Все промышленность,112
2024,"gINDCDE,t",Все промышленность,120
2025,"gINDCDE,t",Все промышленность,122.1
2026,"gINDCDE,t",Все промышленность,120.25377433338271
2027,"gINDCDE,t",Все промышленность,120.13297669336005
2028,"gINDCDE,t",Все промышленность,120.01400439175227
2029,"gINDCDE,t",Все промышленность,120.14723255022095
2030,"gINDCDE,t",Все промышленность,120.15188678284431
2031,"gINDCDE,t",Все промышленность,119.99169826056433
2032,"gINDCDE,t",Все промышленность,119.87289486753829
2033,"gINDCDE,t",Все промышленность,117.4166073743983
2034,"gINDCDE,t",Все промышленность,118.43240577633904
2035,"gINDCDE,t",Все промышленность,116.70212226933947
2015,"gINDC,t",Добыча полезных ископаемых,117.9
2016,"gINDC,t",Добыча полезных ископаемых,153.3
2017,"gINDC,t",Добыча полезных ископаемых,121.7
2018,"gINDC,t",Добыча полезных ископаемых,112
2019,"gINDC,t",Добыча полезных ископаемых,112.6
2020,"gINDC,t",Добыча полезных ископаемых,97.4
2021,"gINDC,t",Добыча полезных ископаемых,155.2
2022,"gINDC,t",Добыча полезных ископаемых,97.7
2023,"gINDC,t",Добыча полезных ископаемых,111.7
2024,"gINDC,t",Добыча полезных ископаемых,143
2025,"gINDC,t",Добыча полезных ископаемых,136.2
2026,"gINDC,t",Добыча полезных ископаемых,105.3739892501075
2027,"gINDC,t",Добыча полезных ископаемых,102.26776577639274
2028,"gINDC,t",Добыча полезных ископаемых,110.94720117736429
2029,"gINDC,t",Добыча полезных ископаемых,114.8742382533683
2030,"gINDC,t",Добыча полезных ископаемых,116.27191839531721
2031,"gINDC,t",Добыча полезных ископаемых,105.13909480962269
2032,"gINDC,t",Добыча полезных ископаемых,118.88868684401872
2033,"gINDC,t",Добыча полезных ископаемых,120.57608282204578
2034,"gINDC,t",Добыча полезных ископаемых,120.3564986749214
2035,"gINDC,t",Добыча полезных ископаемых,125.87848234115573
2015,"gINDC13,t",Добыча неэнергетических материалов,123
2016,"gINDC13,t",Добыча неэнергетических материалов,156.7
2017,"gINDC13,t",Добыча неэнергетических материалов,120.3
2018,"gINDC13,t",Добыча неэнергетических материалов,113
2019,"gINDC13,t",Добыча неэнергетических материалов,113.3
2020,"gINDC13,t",Добыча неэнергетических материалов,96.5
2021,"gINDC13,t",Добыча неэнергетических материалов,160.5
2022,"gINDC13,t",Добыча неэнергетических материалов,117.7
2023,"gINDC13,t",Добыча неэнергетических материалов,113.1
2024,"gINDC13,t",Добыча неэнергетических материалов,120.9
2025,"gINDC13,t",Добыча неэнергетических материалов,136.2
2026,"gINDC13,t",Добыча неэнергетических материалов,104.99999999999999
2027,"gINDC13,t",Добыча неэнергетических материалов,101.50000000000001
2028,"gINDC13,t",Добыча неэнергетических материалов,109.99999999999997
2029,"gINDC13,t",Добыча неэнергетических материалов,114.00000000000001
2030,"gINDC13,t",Добыча неэнергетических материалов,115.00000000000001
2031,"gINDC13,t",Добыча неэнергетических материалов,100.1
2032,"gINDC13,t",Добыча неэнергетических материалов,116.00000000000001
2033,"gINDC13,t",Добыча неэнергетических материалов,117.00000000000001
2034,"gINDC13,t",Добыча неэнергетических материалов,115.00000000000001
2035,"gINDC13,t",Добыча неэнергетических материалов,120
2015,"gINDCOther,t",Добыча энергетических материалов,90.9
2016,"gINDCOther,t",Добыча энергетических материалов,119
2017,"gINDCOther,t",Добыча энергетических материалов,137.1
2018,"gINDCOther,t",Добыча энергетических материалов,108.2
2019,"gINDCOther,t",Добыча энергетических материалов,103.1
2020,"gINDCOther,t",Добыча энергетических материалов,103.6
2021,"gINDCOther,t",Добыча энергетических материалов,106.8
2022,"gINDCOther,t",Добыча энергетических материалов,100.1
2023,"gINDCOther,t",Добыча энергетических материалов,99.2
2024,"gINDCOther,t",Добыча энергетических материалов,120
2025,"gINDCOther,t",Добыча энергетических материалов,114
2026,"gINDCOther,t",Добыча энергетических материалов,114.114
2027,"gINDCOther,t",Добыча энергетических материалов,116.39627999999999
2028,"gINDCOther,t",Добыча энергетических материалов,118.72420559999999
2029,"gINDCOther,t",Добыча энергетических материалов,121.098689712
2030,"gINDCOther,t",Добыча энергетических материалов,123.52066350624
2031,"gINDCOther,t",Добыча энергетических материалов,125.9910767763648
2032,"gINDCOther,t",Добыча энергетических материалов,128.5108983118921
2033,"gINDCOther,t",Добыча энергетических материалов,131.0811162781299
2034,"gINDCOther,t",Добыча энергетических материалов,133.70273860369258
2035,"gINDCOther,t",Добыча энергетических материалов,136.3767933757664
2015,"gINDD, t",Обрабатывающая промышленность,110.1
2016,"gINDD, t",Обрабатывающая промышленность,112.5
2017,"gINDD, t",Обрабатывающая промышленность,122.9
2018,"gINDD, t",Обрабатывающая промышленность,112.1
2019,"gINDD, t",Обрабатывающая промышленность,115.3
2020,"gINDD, t",Обрабатывающая промышленность,114.1
2021,"gINDD, t",Обрабатывающая промышленность,115.3
2022,"gINDD, t",Обрабатывающая промышленность,116.4
2023,"gINDD, t",Обрабатывающая промышленность,112.4
2024,"gINDD, t",Обрабатывающая промышленность,107.6
2025,"gINDD, t",Обрабатывающая промышленность,110.5
2026,"gINDD, t",Обрабатывающая промышленность,111.47258296982918
2027,"gINDD, t",Обрабатывающая промышленность,130.80194442571843
2028,"gINDD, t",Обрабатывающая промышленность,130.23228254437737
2029,"gINDD, t",Обрабатывающая промышленность,128.24380017039266
2030,"gINDD, t",Обрабатывающая промышленность,127.47308187989267
2031,"gINDD, t",Обрабатывающая промышленность,136.42142499340366
2032,"gINDD, t",Обрабатывающая промышленность,126.44325950759325
2033,"gINDD, t",Обрабатывающая промышленность,120.63610822410114
2034,"gINDD, t",Обрабатывающая промышленность,123.01411573887601
2035,"gINDD, t",Обрабатывающая промышленность,112.13241019145282
2015,"gINDDA, t",пищевые продукты и табак,103.5
2016,"gINDDA, t",пищевые продукты и табак,105.4
2017,"gINDDA, t",пищевые продукты и табак,115.6
2018,"gINDDA, t",пищевые продукты и табак,117.6
2019,"gINDDA, t",пищевые продукты и табак,107.7
2020,"gINDDA, t",пищевые продукты и табак,125.9
2021,"gINDDA, t",пищевые продукты и табак,103.3
2022,"gINDDA, t",пищевые продукты и табак,132
2023,"gINDDA, t",пищевые продукты и табак,127
2024,"gINDDA, t",пищевые продукты и табак,110
2025,"gINDDA, t",пищевые продукты и табак,116.1
2026,"gINDDA, t",пищевые продукты и табак,129.37169598807984
2027,"gINDDA, t",пищевые продукты и табак,118.00969653052027
2028,"gINDDA, t",пищевые продукты и табак,103.6861458459993
2029,"gINDDA, t",пищевые продукты и табак,99.78938423961833
2030,"gINDDA, t",пищевые продукты и табак,82.86857182018332
2031,"gINDDA, t",пищевые продукты и табак,110.52562733276174
2032,"gINDDA, t",пищевые продукты и табак,63.39042884536642
2033,"gINDDA, t",пищевые продукты и табак,102.3554367165709
2034,"gINDDA, t",пищевые продукты и табак,97.9647399965207
2035,"gINDDA, t",пищевые продукты и табак,101.00877193807727
2015,"gINDDB, t",текстильное производство,94.4
2016,"gINDDB, t",текстильное производство,103.8
2017,"gINDDB, t",текстильное производство,130.9
2018,"gINDDB, t",текстильное производство,92.1
2019,"gINDDB, t",текстильное производство,118.8
2020,"gINDDB, t",текстильное производство,113.5
2021,"gINDDB, t",текстильное производство,109.5
2022,"gINDDB, t",текстильное производство,107.3
2023,"gINDDB, t",текстильное производство,110.4
2024,"gINDDB, t",текстильное производство,93
2025,"gINDDB, t",текстильное производство,114.4
2026,"gINDDB, t",текстильное производство,70.29376012398548
2027,"gINDDB, t",текстильное производство,99.1344056465063
2028,"gINDDB, t",текстильное производство,121.18994708275288
2029,"gINDDB, t",текстильное производство,82.80157347514681
2030,"gINDDB, t",текстильное производство,107.93884581319455
2031,"gINDDB, t",текстильное производство,97.59876392285727
2032,"gINDDB, t",текстильное производство,96.99912793144478
2033,"gINDDB, t",текстильное производство,95.65497734758111
2034,"gINDDB, t",текстильное производство,96.31414347906973
2035,"gINDDB, t",текстильное производство,85.69601936123766
2015,"gINDDJ, t",металлургическое производство и готовые металлические изделия,130.3
2016,"gINDDJ, t",металлургическое производство и готовые металлические изделия,104.7
2017,"gINDDJ, t",металлургическое производство и готовые металлические изделия,109.4
2018,"gINDDJ, t",металлургическое производство и готовые металлические изделия,110.7
2019,"gINDDJ, t",металлургическое производство и готовые металлические изделия,142.2
2020,"gINDDJ, t",металлургическое производство и готовые металлические изделия,109.4
2021,"gINDDJ, t",металлургическое производство и готовые металлические изделия,109.4
2022,"gINDDJ, t",металлургическое производство и готовые металлические изделия,103.4
2023,"gINDDJ, t",металлургическое производство и готовые металлические изделия,102.7
2024,"gINDDJ, t",металлургическое производство и готовые металлические изделия,113.5
2025,"gINDDJ, t",металлургическое производство и готовые металлические изделия,106.5
2026,"gINDDJ, t",металлургическое производство и готовые металлические изделия,120.67037181585023
2027,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.53936606168888
2028,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.6438626187779
2029,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.69395741266746
2030,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.7373651275085
2031,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.77494274048739
2032,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.80095673979073
2033,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.82414527087086
2034,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.84479847398907
2035,"gINDDJ, t",металлургическое производство и готовые металлические изделия,114.86317496963572
2015,"gINDD27J, t",металлургическое производство,139.49313451949948
2016,"gINDD27J, t",металлургическое производство,81.71638664005589
2017,"gINDD27J, t",металлургическое производство,81.7348333958789
2018,"gINDD27J, t",металлургическое производство,93.47634861034572
2019,"gINDD27J, t",металлургическое производство,102.18957337638392
2020,"gINDD27J, t",металлургическое производство,89.70299908230363
2021,"gINDD27J, t",металлургическое производство,64.1074415781705
2022,"gINDD27J, t",металлургическое производство,101.64246097669658
2023,"gINDD27J, t",металлургическое производство,104.39340803608302
2024,"gINDD27J, t",металлургическое производство,129.33687329360694
2025,"gINDD27J, t",металлургическое производство,113.20749180705417
2026,"gINDD27J, t",металлургическое производство,121.26398949198038
2027,"gINDD27J, t",металлургическое производство,114.80806584775569
2028,"gINDD27J, t",металлургическое производство,114.88049952870863
2029,"gINDD27J, t",металлургическое производство,114.90051744873348
2030,"gINDD27J, t",металлургическое производство,114.91723573414541
2031,"gINDD27J, t",металлургическое производство,114.9311902154178
2032,"gINDD27J, t",металлургическое производство,114.94012958148852
2033,"gINDD27J, t",металлургическое производство,114.94791164867357
2034,"gINDD27J, t",металлургическое производство,114.9546852564963
2035,"gINDD27J, t",металлургическое производство,114.96058034224302
2015,"gINDD28, t",готовые металлические изделия,110.66030230708034
2016,"gINDD28, t",готовые металлические изделия,92.95470884255931
2017,"gINDD28, t",готовые металлические изделия,79.73704563031706
2018,"gINDD28, t",готовые металлические изделия,92.91949563530552
2019,"gINDD28, t",готовые металлические изделия,105.15921362657505
2020,"gINDD28, t",готовые металлические изделия,83.33333333333334
2021,"gINDD28, t",готовые металлические изделия,72.0394983712723
2022,"gINDD28, t",готовые металлические изделия,102.47933884297522
2023,"gINDD28, t",готовые металлические изделия,107.41935483870971
2024,"gINDD28, t",готовые металлические изделия,123.4234234234234
2025,"gINDD28, t",готовые металлические изделия,101.54665496460848
