year,var_name,description,value
2027,NITt,Чистые косвенные налоги,21027.089786494344
2028,NITt,Чистые косвенные налоги,23320.39022430585
2029,NITt,Чистые косвенные налоги,24592.189640801458
2030,NITt,Чистые косвенные налоги,25020.708977323473
2031,NITt,Чистые косвенные налоги,24832.763625017084
2032,NITt,Чистые косвенные налоги,25342.99144755895
2026,,cge model,18610.3174925
2027,,cge model,20494.298679300002
2028,,cge model,21611.492778
2029,,cge model,21722.856097599997
2030,,cge model,21977.797952
2031,,cge model,22429.2171
2032,,cge model,23764.3454
