year,var_name,description,value
2026,,иностранные инвестиции,7624.7553
2027,,иностранные инвестиции,8562.600201899999
2028,,иностранные инвестиции,9598.6748263299
2029,,иностранные инвестиции,10769.713155142148
2030,,иностранные инвестиции,12094.387873224632
2031,,иностранные инвестиции,13545.71441801159
2032,,иностранные инвестиции,15184.745862590993
2033,,иностранные инвестиции,17037.284857827097
2034,,иностранные инвестиции,19132.87089533983
2035,,иностранные инвестиции,21428.815402780612
2000,CONSTRt,Строительство,38
2001,CONSTRt,Строительство,69.7
2002,CONSTRt,Строительство,68.9
2003,CONSTRt,Строительство,136.6
2004,CONSTRt,Строительство,262.3
2005,CONSTRt,Строительство,327.1
2006,CONSTRt,Строительство,567.5
2007,CONSTRt,Строительство,1034.6
2008,CONSTRt,Строительство,1832.6
2009,CONSTRt,Строительство,2098.4
2010,CONSTRt,Строительство,2528.2
2011,CONSTRt,Строительство,2387.5
2012,CONSTRt,Строительство,3023.5
2013,CONSTRt,Строительство,4200.8
2014,CONSTRt,Строительство,4660
2015,CONSTRt,Строительство,7679.3
2016,CONSTRt,Строительство,8382.9
2017,CONSTRt,Строительство,7680.4
2018,CONSTRt,Строительство,9411.7
2019,CONSTRt,Строительство,9281.6
2020,CONSTRt,Строительство,8863.7
2021,CONSTRt,Строительство,11417.3
2022,CONSTRt,Строительство,13250.1
2023,CONSTRt,Строительство,14923.6
2024,CONSTRt,Строительство,17873.3
2025,CONSTRt,Строительство,12608.5
2026,CONSTRt,Строительство,24902.407679999997
2027,CONSTRt,Строительство,27462.811564400003
2028,CONSTRt,Строительство,29230.19254840845
2029,CONSTRt,Строительство,35086.5598995284
2030,CONSTRt,Строительство,38920.759875133626
2031,CONSTRt,Строительство,43544.137767052096
2032,CONSTRt,Строительство,47937.11777913331
2033,CONSTRt,Строительство,63940.0902665591
2034,CONSTRt,Строительство,78807.03864062708
2035,CONSTRt,Строительство,98801.40687761175
2005,defCONSTRt,- дефлятор,107.13448177829483
2006,defCONSTRt,- дефлятор,161.84173902727267
2007,defCONSTRt,- дефлятор,165.13439315584498
2008,defCONSTRt,- дефлятор,146.147903017636
2009,defCONSTRt,- дефлятор,135.5076726763863
2010,defCONSTRt,- дефлятор,110
2011,defCONSTRt,- дефлятор,89.51163576281347
2012,defCONSTRt,- дефлятор,167.51156541732456
2013,defCONSTRt,- дефлятор,118.54805163872757
2014,defCONSTRt,- дефлятор,88.53252289724618
2015,defCONSTRt,- дефлятор,135.96686921911075
2016,defCONSTRt,- дефлятор,90.7417235562793
2017,defCONSTRt,- дефлятор,88.01137863687077
2018,defCONSTRt,- дефлятор,111.1994507243129
2019,defCONSTRt,- дефлятор,94.28076290299832
2020,defCONSTRt,- дефлятор,91.8245610836328
2021,defCONSTRt,- дефлятор,104.46848281866183
2022,defCONSTRt,- дефлятор,104.17668950239158
2023,defCONSTRt,- дефлятор,100.29393887603382
2024,defCONSTRt,- дефлятор,104.7
2025,defCONSTRt,- дефлятор,103.6
2026,defCONSTRt,- дефлятор,114
2027,defCONSTRt,- дефлятор,95
2028,defCONSTRt,- дефлятор,96
2029,defCONSTRt,- дефлятор,96
2030,defCONSTRt,- дефлятор,96
2031,defCONSTRt,- дефлятор,96
2032,defCONSTRt,- дефлятор,96
2033,defCONSTRt,- дефлятор,96
2034,defCONSTRt,- дефлятор,96
2035,defCONSTRt,- дефлятор,96
2005,gCONSTRt,- темпы роста,116.4
2006,gCONSTRt,- темпы роста,107.2
2007,gCONSTRt,- темпы роста,110.39999999999999
2008,gCONSTRt,- темпы роста,121.2
2009,gCONSTRt,- темпы роста,84.50000000000001
2010,gCONSTRt,- темпы роста,109.52933837036008
2011,gCONSTRt,- темпы роста,105.5
2012,gCONSTRt,- темпы роста,75.6
2013,gCONSTRt,- темпы роста,117.2
2014,gCONSTRt,- темпы роста,125.3
2015,gCONSTRt,- темпы роста,121.2
2016,gCONSTRt,- темпы роста,120.3
2017,gCONSTRt,- темпы роста,104.1
2018,gCONSTRt,- темпы роста,110.2
2019,gCONSTRt,- темпы роста,104.6
2020,gCONSTRt,- темпы роста,104
2021,gCONSTRt,- темпы роста,123.3
2022,gCONSTRt,- темпы роста,111.4
2023,gCONSTRt,- темпы роста,112.3
2024,gCONSTRt,- темпы роста,114.38905264772578
2025,gCONSTRt,- темпы роста,68.09244401071317
2026,gCONSTRt,- темпы роста,173.24992872393935
2027,gCONSTRt,- темпы роста,116.08605509492818
2028,gCONSTRt,- темпы роста,110.87035705184428
2029,gCONSTRt,- темпы роста,125.03680854928925
2030,gCONSTRt,- темпы роста,115.54982397635719
2031,gCONSTRt,- темпы роста,116.540573684068
2032,gCONSTRt,- темпы роста,114.67559181842475
2033,gCONSTRt,- темпы роста,138.94089544808796
2034,gCONSTRt,- темпы роста,128.38684604357985
2035,gCONSTRt,- темпы роста,130.59510157906368
2000,соотношение строительство/инвестиции в ОК,,0.34990791896869244
2001,соотношение строительство/инвестиции в ОК,,0.3578028747433265
2002,соотношение строительство/инвестиции в ОК,,0.333011116481392
2003,соотношение строительство/инвестиции в ОК,,0.4290201005025126
2004,соотношение строительство/инвестиции в ОК,,0.44307432432432436
2005,соотношение строительство/инвестиции в ОК,,0.4792673992673993
2006,соотношение строительство/инвестиции в ОК,,0.4672704816797036
2007,соотношение строительство/инвестиции в ОК,,0.3657510517198713
2008,соотношение строительство/инвестиции в ОК,,0.4221218961625282
2009,соотношение строительство/инвестиции в ОК,,0.5381340719084987
2010,соотношение строительство/инвестиции в ОК,,0.5728333522147955
2011,соотношение строительство/инвестиции в ОК,,0.4924711221122112
2012,соотношение строительство/инвестиции в ОК,,0.6659398264393639
2013,соотношение строительство/инвестиции в ОК,,0.7246756831355232
2014,соотношение строительство/инвестиции в ОК,,0.6217312413277831
2015,соотношение строительство/инвестиции в ОК,,0.7876285910624725
2016,соотношение строительство/инвестиции в ОК,,0.7283651339797726
2017,соотношение строительство/инвестиции в ОК,,0.6505340369124959
2018,соотношение строительство/инвестиции в ОК,,0.7044158371379389
2019,соотношение строительство/инвестиции в ОК,,0.7414721436674176
2020,соотношение строительство/инвестиции в ОК,,0.7630004562318692
2021,соотношение строительство/инвестиции в ОК,,0.773676578212669
2022,соотношение строительство/инвестиции в ОК,,0.8139132037224731
2023,соотношение строительство/инвестиции в ОК,,0.7514779193312856
2024,соотношение строительство/инвестиции в ОК,,0.7928536574546422
2025,соотношение строительство/инвестиции в ОК,,0.4387701837416481
2026,соотношение строительство/инвестиции в ОК,,0.759961821256439
2027,соотношение строительство/инвестиции в ОК,,0.7055509944461003
2028,соотношение строительство/инвестиции в ОК,,0.6564978376226848
2029,соотношение строительство/инвестиции в ОК,,0.6829436382415702
2030,соотношение строительство/инвестиции в ОК,,0.7004664280879507
2031,соотношение строительство/инвестиции в ОК,,0.6883910044657793
2032,соотношение строительство/инвестиции в ОК,,0.65437006138383
2033,соотношение строительство/инвестиции в ОК,,0.7
2034,соотношение строительство/инвестиции в ОК,,0.69
2035,соотношение строительство/инвестиции в ОК,,0.69
2024,,Construction (XP_c),34159.194306709374
2025,,Construction (XP_c),37956.33401285924
2026,,Construction (XP_c),42970.896127707216
2027,,Construction (XP_c),47069.925399269516
2028,,Construction (XP_c),49542.69923459059
2029,,Construction (XP_c),53161.45513661348
2030,,Construction (XP_c),61161.194089495715
2031,,Construction (XP_c),65704.46059827316
2032,,Construction (XP_c),76936.11477136337
2026,,Инвестиции в ОК,31141.707129999973
2027,,Инвестиции в ОК,35795.110050000105
2028,,Инвестиции в ОК,40493.1924
2029,,Инвестиции в ОК,47714.06573573584
2030,,Инвестиции в ОК,54848.89249945415
2026,,Сармоягузории хориљї,6651.993599999999
2027,,Сармоягузории хориљї,7915.872383999998
2028,,Сармоягузории хориљї,9499.046860799997
2029,,Сармоягузории хориљї,11303.865764351996
2030,,Сармоягузории хориљї,13451.600259578876
2026,,"(қарз, грант, мустақим)",120
2027,,"(қарз, грант, мустақим)",119
2028,,"(қарз, грант, мустақим)",120
2029,,"(қарз, грант, мустақим)",119
2030,,"(қарз, грант, мустақим)",119
