year,var_name,description,value
2016,"EXUSServ,t","Экспорт услуг, млн.долл.",231.8
2017,"EXUSServ,t","Экспорт услуг, млн.долл.",252
2018,"EXUSServ,t","Экспорт услуг, млн.долл.",242.2
2019,"EXUSServ,t","Экспорт услуг, млн.долл.",242.35
2020,"EXUSServ,t","Экспорт услуг, млн.долл.",138.5
2021,"EXUSServ,t","Экспорт услуг, млн.долл.",146.8
2022,"EXUSServ,t","Экспорт услуг, млн.долл.",137.4
2023,"EXUSServ,t","Экспорт услуг, млн.долл.",243.5
2024,"EXUSServ,t","Экспорт услуг, млн.долл.",194.65
2025,"EXUSServ,t","Экспорт услуг, млн.долл.",85.397
2026,"EXUSServ,t","Экспорт услуг, млн.долл.",96.6809335689542
2027,"EXUSServ,t","Экспорт услуг, млн.долл.",99.7130200320792
2028,"EXUSServ,t","Экспорт услуг, млн.долл.",101.96744646050972
2029,"EXUSServ,t","Экспорт услуг, млн.долл.",104.73154260693993
2030,"EXUSServ,t","Экспорт услуг, млн.долл.",108.34569556274232
2031,"EXUSServ,t","Экспорт услуг, млн.долл.",105.29168690955537
2032,"EXUSServ,t","Экспорт услуг, млн.долл.",109.38016639073655
2033,"EXUSServ,t","Экспорт услуг, млн.долл.",115.06309809644874
2034,"EXUSServ,t","Экспорт услуг, млн.долл.",115.40993099543488
2035,"EXUSServ,t","Экспорт услуг, млн.долл.",116.5426580747194
2000,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",838.9265
2001,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",651.5707
2002,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",699.148
2003,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",906.1981999999999
2004,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1096.9347
2005,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1108.0926000000002
2006,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1455.4108
2007,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1556.8763000000001
2008,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1504.9
2009,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",420.4
2010,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",457.5
2011,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1257.3
2012,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1359.7
2013,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",943.4
2014,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",977.3
2015,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",890.6
2016,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",898.7
2017,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1198
2018,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1073.3
2019,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1174.4
2020,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1406.9
2021,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",2149.6
2022,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",2142
2023,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1861.478
2024,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",1947.5
2025,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",2487.9
2026,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",2672.7851308695854
2027,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",2840.45864028228
2028,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",2973.46682215844
2029,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",3140.6395578060606
2030,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",3298.4752801084705
2031,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",3051.718721744787
2032,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",3206.4233036194364
2033,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",3486.8409223060944
2034,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",3794.584722181057
2035,"EXUSGoods,t","Экспорт товаров ФОБ, млн.долл.",4161.364118186391
2000,"EXUSAl,t",Алюминий первичный,433.5553
2001,"EXUSAl,t",Алюминий первичный,398.39709999999997
2002,"EXUSAl,t",Алюминий первичный,398.5552
2003,"EXUSAl,t",Алюминий первичный,429.55379999999997
2004,"EXUSAl,t",Алюминий первичный,563.3544
2005,"EXUSAl,t",Алюминий первичный,563.016
2006,"EXUSAl,t",Алюминий первичный,1049.5102
2007,"EXUSAl,t",Алюминий первичный,1082.9825
2008,"EXUSAl,t",Алюминий первичный,1012.9916
2009,"EXUSAl,t",Алюминий первичный,589.4625
2010,"EXUSAl,t",Алюминий первичный,735.5
2011,"EXUSAl,t",Алюминий первичный,664.6
2012,"EXUSAl,t",Алюминий первичный,535.509
2013,"EXUSAl,t",Алюминий первичный,369.5
2014,"EXUSAl,t",Алюминий первичный,234.2
2015,"EXUSAl,t",Алюминий первичный,216.2
2016,"EXUSAl,t",Алюминий первичный,207.5
2017,"EXUSAl,t",Алюминий первичный,200.7
2018,"EXUSAl,t",Алюминий первичный,199.3
2019,"EXUSAl,t",Алюминий первичный,173.2
2020,"EXUSAl,t",Алюминий первичный,136.2
2021,"EXUSAl,t",Алюминий первичный,135.1
2022,"EXUSAl,t",Алюминий первичный,139.9
2023,"EXUSAl,t",Алюминий первичный,132.3
2024,"EXUSAl,t",Алюминий первичный,183.6
2025,"EXUSAl,t",Алюминий первичный,207.8
2026,"EXUSAl,t",Алюминий первичный,186.53044641871514
2027,"EXUSAl,t",Алюминий первичный,250.13930280125817
2028,"EXUSAl,t",Алюминий первичный,293.3435838349161
2029,"EXUSAl,t",Алюминий первичный,343.83043448715415
2030,"EXUSAl,t",Алюминий первичный,402.8113153912052
2031,"EXUSAl,t",Алюминий первичный,463.70239861226355
2032,"EXUSAl,t",Алюминий первичный,533.7271443164807
2033,"EXUSAl,t",Алюминий первичный,614.2556018763303
2034,"EXUSAl,t",Алюминий первичный,706.8633280701573
2035,"EXUSAl,t",Алюминий первичный,813.3622131930583
2010,,"Готовые изделия из алюминия, включая отходы",15.898
2011,,"Готовые изделия из алюминия, включая отходы",16.799526
2012,,"Готовые изделия из алюминия, включая отходы",10.488356958
2013,,"Готовые изделия из алюминия, включая отходы",3.237687307269194
2014,,"Готовые изделия из алюминия, включая отходы",3.6650381074802723
2015,,"Готовые изделия из алюминия, включая отходы",7.579530553859055
2016,,"Готовые изделия из алюминия, включая отходы",7.7895416919544
2017,,"Готовые изделия из алюминия, включая отходы",8.3729338622421
2018,,"Готовые изделия из алюминия, включая отходы",8.261805738940911
2019,,"Готовые изделия из алюминия, включая отходы",7.398498177685132
2020,,"Готовые изделия из алюминия, включая отходы",5.394455932852261
2021,,"Готовые изделия из алюминия, включая отходы",6.030404452754535
2022,,"Готовые изделия из алюминия, включая отходы",6.297547687924746
2023,,"Готовые изделия из алюминия, включая отходы",5.847220638575683
2024,,"Готовые изделия из алюминия, включая отходы",7.369075418575638
2025,,"Готовые изделия из алюминия, включая отходы",8.420992396397375
2026,,"Готовые изделия из алюминия, включая отходы",9.151326680249824
2027,,"Готовые изделия из алюминия, включая отходы",9.87110138722932
2028,,"Готовые изделия из алюминия, включая отходы",10.712442315745886
2029,,"Готовые изделия из алюминия, включая отходы",11.695600761839225
2030,,"Готовые изделия из алюминия, включая отходы",12.844168170376374
2031,,"Готовые изделия из алюминия, включая отходы",14.029934008156992
2032,,"Готовые изделия из алюминия, включая отходы",15.393564721604701
2033,,"Готовые изделия из алюминия, включая отходы",16.961740042069565
2034,,"Готовые изделия из алюминия, включая отходы",18.765141660604158
2035,,"Готовые изделия из алюминия, включая отходы",20.83905352191894
2000,"EXUSCot,t",Хлопок-волокно,91.82860000000001
2001,"EXUSCot,t",Хлопок-волокно,71.50019999999999
2002,"EXUSCot,t",Хлопок-волокно,127.97139999999999
2003,"EXUSCot,t",Хлопок-волокно,192.7419
2004,"EXUSCot,t",Хлопок-волокно,161.5973
2005,"EXUSCot,t",Хлопок-волокно,143.912
2006,"EXUSCot,t",Хлопок-волокно,128.6668
2007,"EXUSCot,t",Хлопок-волокно,137.8451
2008,"EXUSCot,t",Хлопок-волокно,108.2178
2009,"EXUSCot,t",Хлопок-волокно,99.6828
2010,"EXUSCot,t",Хлопок-волокно,201.1
2011,"EXUSCot,t",Хлопок-волокно,197.3
2012,"EXUSCot,t",Хлопок-волокно,223.865
2013,"EXUSCot,t",Хлопок-волокно,189.166
2014,"EXUSCot,t",Хлопок-волокно,132.1
2015,"EXUSCot,t",Хлопок-волокно,144.5
2016,"EXUSCot,t",Хлопок-волокно,122.6
2017,"EXUSCot,t",Хлопок-волокно,121
2018,"EXUSCot,t",Хлопок-волокно,165.3
2019,"EXUSCot,t",Хлопок-волокно,139.6
2020,"EXUSCot,t",Хлопок-волокно,136
2021,"EXUSCot,t",Хлопок-волокно,202.6
2022,"EXUSCot,t",Хлопок-волокно,194.7
2023,"EXUSCot,t",Хлопок-волокно,198.6
2024,"EXUSCot,t",Хлопок-волокно,170.1
2025,"EXUSCot,t",Хлопок-волокно,142.1
2026,"EXUSCot,t",Хлопок-волокно,146.52370712066906
2027,"EXUSCot,t",Хлопок-волокно,163.02974845663502
2028,"EXUSCot,t",Хлопок-волокно,138.39295028526064
2029,"EXUSCot,t",Хлопок-волокно,185.3651457644344
2030,"EXUSCot,t",Хлопок-волокно,189.28478102150837
2031,"EXUSCot,t",Хлопок-волокно,191.55619839376646
2032,"EXUSCot,t",Хлопок-волокно,193.85487277449164
2033,"EXUSCot,t",Хлопок-волокно,196.18113124778554
2034,"EXUSCot,t",Хлопок-волокно,198.53530482275897
2035,"EXUSCot,t",Хлопок-волокно,229.6202611207224
2009,"EXUSFV,t",Фрукты и овощи,52.39999999999999
2010,"EXUSFV,t",Фрукты и овощи,56.797
2011,"EXUSFV,t",Фрукты и овощи,32.993
2012,"EXUSFV,t",Фрукты и овощи,33.575
2013,"EXUSFV,t",Фрукты и овощи,48.5
2014,"EXUSFV,t",Фрукты и овощи,36.6
2015,"EXUSFV,t",Фрукты и овощи,32.1
2016,"EXUSFV,t",Фрукты и овощи,21.8112
2017,"EXUSFV,t",Фрукты и овощи,17.3
2018,"EXUSFV,t",Фрукты и овощи,16.3
2019,"EXUSFV,t",Фрукты и овощи,18.2
2020,"EXUSFV,t",Фрукты и овощи,19.5
2021,"EXUSFV,t",Фрукты и овощи,36
2022,"EXUSFV,t",Фрукты и овощи,51.5
2023,"EXUSFV,t",Фрукты и овощи,46.3
2024,"EXUSFV,t",Фрукты и овощи,50.3
2025,"EXUSFV,t",Фрукты и овощи,76.1
2026,"EXUSFV,t",Фрукты и овощи,79.94708294930875
2027,"EXUSFV,t",Фрукты и овощи,84.39974454904542
2028,"EXUSFV,t",Фрукты и овощи,89.3591321742816
2029,"EXUSFV,t",Фрукты и овощи,91.1463148177672
2030,"EXUSFV,t",Фрукты и овощи,92.96924111412255
2031,"EXUSFV,t",Фрукты и овощи,94.82862593640502
2032,"EXUSFV,t",Фрукты и овощи,96.72519845513311
2033,"EXUSFV,t",Фрукты и овощи,98.65970242423579
2034,"EXUSFV,t",Фрукты и овощи,100.6328964727205
2035,"EXUSFV,t",Фрукты и овощи,102.64555440217491
2000,"EXUSEl,t",Электричество,181.60070000000002
2001,"EXUSEl,t",Электричество,78.548
2002,"EXUSEl,t",Электричество,67.4143
2003,"EXUSEl,t",Электричество,55.1409
2004,"EXUSEl,t",Электричество,57.58
2005,"EXUSEl,t",Электричество,52.555
2006,"EXUSEl,t",Электричество,49.015
2007,"EXUSEl,t",Электричество,59.619
2008,"EXUSEl,t",Электричество,59.748400000000004
2009,"EXUSEl,t",Электричество,63.1881
2010,"EXUSEl,t",Электричество,3.4600192395368046
2011,"EXUSEl,t",Электричество,4.269
2012,"EXUSEl,t",Электричество,21.335
2013,"EXUSEl,t",Электричество,33.268
2014,"EXUSEl,t",Электричество,44.1
2015,"EXUSEl,t",Электричество,48.4
2016,"EXUSEl,t",Электричество,51.7
2017,"EXUSEl,t",Электричество,53.5
2018,"EXUSEl,t",Электричество,56.4
2019,"EXUSEl,t",Электричество,93.1
2020,"EXUSEl,t",Электричество,56.4
2021,"EXUSEl,t",Электричество,95.961
2022,"EXUSEl,t",Электричество,106.2
2023,"EXUSEl,t",Электричество,110.4
2024,"EXUSEl,t",Электричество,113
2025,"EXUSEl,t",Электричество,141.2
2026,"EXUSEl,t",Электричество,148.26
2027,"EXUSEl,t",Электричество,155.673
2028,"EXUSEl,t",Электричество,163.45665
2029,"EXUSEl,t",Электричество,171.6294825
2030,"EXUSEl,t",Электричество,180.210956625
2031,"EXUSEl,t",Электричество,189.22150445625
2032,"EXUSEl,t",Электричество,198.68257967906248
2033,"EXUSEl,t",Электричество,208.61670866301563
2034,"EXUSEl,t",Электричество,219.04754409616643
2035,"EXUSEl,t",Электричество,229.99992130097476
2000,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),131.94190000000003
2001,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),103.12540000000001
2002,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),105.20709999999997
2003,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),228.76160000000004
2004,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),314.4029999999999
2005,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),348.6096000000002
2006,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),228.2188000000001
2007,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),276.42970000000014
2008,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),323.9422000000002
2009,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),-384.3334
2010,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),-555.2550192395369
2011,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),341.3384739999998
2012,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),534.9276430419999
2013,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),299.7283126927308
2014,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),526.6349618925196
2015,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),441.820469446141
2016,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),487.2992583080457
2017,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),797.127066137758
2018,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),627.7381942610591
2019,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),742.901501822315
2020,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),1053.4055440671477
2021,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),1673.9085955472453
2022,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),1643.4024523120752
2023,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),1368.0307793614243
2024,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),1423.1309245814243
2025,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),1912.2790076036026
2026,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2102.372567700643
2027,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2177.345743088112
2028,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2278.202063548236
2029,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2336.9725794748656
2030,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2420.354817786258
2031,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2098.3800603379455
2032,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2168.039943672664
2033,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2352.1660380526578
2034,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2550.7405070586497
2035,"EXUSoG,t",Прочие товары (вкл. неорг.торг.),2764.897114647542
2006,,Экспорт товаров в физическом выражении,839796.1
2007,,Экспорт товаров в физическом выражении,836856.3
2008,,Экспорт товаров в физическом выражении,817127.4
2009,,Экспорт товаров в физическом выражении,643429.4
2000,"qEXAl,t","Алюминий первичный, тонн",273541.2
2001,"qEXAl,t","Алюминий первичный, тонн",286993.8
2002,"qEXAl,t","Алюминий первичный, тонн",305430
2003,"qEXAl,t","Алюминий первичный, тонн",316676.1
2004,"qEXAl,t","Алюминий первичный, тонн",342633.8
2005,"qEXAl,t","Алюминий первичный, тонн",375281
2006,"qEXAl,t","Алюминий первичный, тонн",408861.9
2007,"qEXAl,t","Алюминий первичный, тонн",411157.4
2008,"qEXAl,t","Алюминий первичный, тонн",393405.3
2009,"qEXAl,t","Алюминий первичный, тонн",348691
2010,"qEXAl,t","Алюминий первичный, тонн",339385.79321715375
2011,"qEXAl,t","Алюминий первичный, тонн",277.65
2012,"qEXAl,t","Алюминий первичный, тонн",264798.9
2013,"qEXAl,t","Алюминий первичный, тонн",200200
2014,"qEXAl,t","Алюминий первичный, тонн",125700
2015,"qEXAl,t","Алюминий первичный, тонн",130900
2016,"qEXAl,t","Алюминий первичный, тонн",129700
2017,"qEXAl,t","Алюминий первичный, тонн",101400
2018,"qEXAl,t","Алюминий первичный, тонн",94800
2019,"qEXAl,t","Алюминий первичный, тонн",96800
2020,"qEXAl,t","Алюминий первичный, тонн",87000
2021,"qEXAl,t","Алюминий первичный, тонн",55600
2022,"qEXAl,t","Алюминий первичный, тонн",56500
2023,"qEXAl,t","Алюминий первичный, тонн",59100
2024,"qEXAl,t","Алюминий первичный, тонн",76100
2025,"qEXAl,t","Алюминий первичный, тонн",80100
2026,"qEXAl,t","Алюминий первичный, тонн",97542.28367699053
2027,"qEXAl,t","Алюминий первичный, тонн",112373.5880388317
2028,"qEXAl,t","Алюминий первичный, тонн",129429.58805494905
2029,"qEXAl,t","Алюминий первичный, тонн",149043.988073484
2030,"qEXAl,t","Алюминий первичный, тонн",171600.5480947992
2031,"qEXAl,t","Алюминий первичный, тонн",197540.59211931165
2032,"qEXAl,t","Алюминий первичный, тонн",227371.64274750097
2033,"qEXAl,t","Алюминий первичный, тонн",261677.35096991868
2034,"qEXAl,t","Алюминий первичный, тонн",301128.9154256991
2035,"qEXAl,t","Алюминий первичный, тонн",346498.2145498465
2010,,"Готовые изделия из алюминия, включая отходы",10838.999999999998
2011,,"Готовые изделия из алюминия, включая отходы",14653.5302
2012,,"Готовые изделия из алюминия, включая отходы",11278.052009698275
2013,,"Готовые изделия из алюминия, включая отходы",8956.221852839291
2014,,"Готовые изделия из алюминия, включая отходы",5202.38949584981
2015,,"Готовые изделия из алюминия, включая отходы",5756.979943299194
2016,,"Готовые изделия из алюминия, включая отходы",5351.383944418302
2017,,"Готовые изделия из алюминия, включая отходы",4267.035457614284
2018,,"Готовые изделия из алюминия, включая отходы",3964.9078257948436
2019,,"Готовые изделия из алюминия, включая отходы",4171.844559917748
2020,,"Готовые изделия из алюминия, включая отходы",3476.5371332647896
2021,,"Готовые изделия из алюминия, включая отходы",2503.9344828871403
2022,,"Готовые изделия из алюминия, включая отходы",2566.0155031240115
2023,,"Готовые изделия из алюминия, включая отходы",2756.3972985170826
2024,,"Готовые изделия из алюминия, включая отходы",3402.0399089805446
2025,,"Готовые изделия из алюминия, включая отходы",3654.502724610487
2026,,"Готовые изделия из алюминия, включая отходы",4002.716323009459
2027,,"Готовые изделия из алюминия, включая отходы",4403.161961168276
2028,,"Готовые изделия из алюминия, включая отходы",4863.674445050917
2029,,"Готовые изделия из алюминия, включая отходы",5393.263801515954
2030,,"Готовые изделия из алюминия, включая отходы",6002.291561450743
2031,,"Готовые изделия из алюминия, включая отходы",6702.673485375753
2032,,"Готовые изделия из алюминия, включая отходы",7508.1126978895145
2033,,"Готовые изделия из алюминия, включая отходы",8434.36779228034
2034,,"Готовые изделия из алюминия, включая отходы",9499.561150829788
2035,,"Готовые изделия из алюминия, включая отходы",10724.533513161654
2000,"qEXCot,t","Хлопок-волокно, тонн",78795.7
2001,"qEXCot,t","Хлопок-волокно, тонн",75382.8
2002,"qEXCot,t","Хлопок-волокно, тонн",140744.9
2003,"qEXCot,t","Хлопок-волокно, тонн",149262.7
2004,"qEXCot,t","Хлопок-волокно, тонн",133072.7
2005,"qEXCot,t","Хлопок-волокно, тонн",132874
2006,"qEXCot,t","Хлопок-волокно, тонн",120404.7
2007,"qEXCot,t","Хлопок-волокно, тонн",119965.3
2008,"qEXCot,t","Хлопок-волокно, тонн",83591.8
2009,"qEXCot,t","Хлопок-волокно, тонн",86648.2
2010,"qEXCot,t","Хлопок-волокно, тонн",94700
2011,"qEXCot,t","Хлопок-волокно, тонн",72357.3
2012,"qEXCot,t","Хлопок-волокно, тонн",143848.9
2013,"qEXCot,t","Хлопок-волокно, тонн",114500
2014,"qEXCot,t","Хлопок-волокно, тонн",86400
2015,"qEXCot,t","Хлопок-волокно, тонн",107800
2016,"qEXCot,t","Хлопок-волокно, тонн",87370
2017,"qEXCot,t","Хлопок-волокно, тонн",75900
2018,"qEXCot,t","Хлопок-волокно, тонн",93000
2019,"qEXCot,t","Хлопок-волокно, тонн",94100
2020,"qEXCot,t","Хлопок-волокно, тонн",100100
2021,"qEXCot,t","Хлопок-волокно, тонн",100600
2022,"qEXCot,t","Хлопок-волокно, тонн",81000
2023,"qEXCot,t","Хлопок-волокно, тонн",109300
2024,"qEXCot,t","Хлопок-волокно, тонн",100523.8
2025,"qEXCot,t","Хлопок-волокно, тонн",93000
2026,"qEXCot,t","Хлопок-волокно, тонн",94936.226
2027,"qEXCot,t","Хлопок-волокно, тонн",104310.50020159998
2028,"qEXCot,t","Хлопок-волокно, тонн",83338.59963475198
2029,"qEXCot,t","Хлопок-волокно, тонн",105423.32853796126
2030,"qEXCot,t","Хлопок-волокно, тонн",99575.84791505568
2031,"qEXCot,t","Хлопок-волокно, тонн",100770.75809003635
2032,"qEXCot,t","Хлопок-волокно, тонн",101980.00718711679
2033,"qEXCot,t","Хлопок-волокно, тонн",103203.76727336219
2034,"qEXCot,t","Хлопок-волокно, тонн",104442.21248064254
2035,"qEXCot,t","Хлопок-волокно, тонн",120794.87889189745
2009,"qEXFV,t","Фрукты и овощи, тонн",194
2010,"qEXFV,t","Фрукты и овощи, тонн",257
2011,"qEXFV,t","Фрукты и овощи, тонн",89.686
2012,"qEXFV,t","Фрукты и овощи, тонн",103.324
2013,"qEXFV,t","Фрукты и овощи, тонн",227
2014,"qEXFV,t","Фрукты и овощи, тонн",179.3
2015,"qEXFV,t","Фрукты и овощи, тонн",220.4
2016,"qEXFV,t","Фрукты и овощи, тонн",170.4
2017,"qEXFV,t","Фрукты и овощи, тонн",118.6
2018,"qEXFV,t","Фрукты и овощи, тонн",136.9
2019,"qEXFV,t","Фрукты и овощи, тонн",118.4
2020,"qEXFV,t","Фрукты и овощи, тонн",129
2021,"qEXFV,t","Фрукты и овощи, тонн",208
2022,"qEXFV,t","Фрукты и овощи, тонн",189.3
2023,"qEXFV,t","Фрукты и овощи, тонн",177.1
2024,"qEXFV,t","Фрукты и овощи, тонн",165.3
2025,"qEXFV,t","Фрукты и овощи, тонн",168.60600000000002
2026,"qEXFV,t","Фрукты и овощи, тонн",171.97812000000002
2027,"qEXFV,t","Фрукты и овощи, тонн",175.41768240000002
2028,"qEXFV,t","Фрукты и овощи, тонн",178.92603604800001
2029,"qEXFV,t","Фрукты и овощи, тонн",182.50455676896001
2030,"qEXFV,t","Фрукты и овощи, тонн",186.1546479043392
2031,"qEXFV,t","Фрукты и овощи, тонн",189.877740862426
2032,"qEXFV,t","Фрукты и овощи, тонн",193.67529567967452
2033,"qEXFV,t","Фрукты и овощи, тонн",197.54880159326802
2034,"qEXFV,t","Фрукты и овощи, тонн",201.4997776251334
2035,"qEXFV,t","Фрукты и овощи, тонн",205.52977317763606
2000,"qEXEl,t","Электричество, млн. кВт-часов",3908.7
2001,"qEXEl,t","Электричество, млн. кВт-часов",4047
2002,"qEXEl,t","Электричество, млн. кВт-часов",3831.2
2003,"qEXEl,t","Электричество, млн. кВт-часов",4597.2
2004,"qEXEl,t","Электричество, млн. кВт-часов",4451
2005,"qEXEl,t","Электричество, млн. кВт-часов",4257.9
2006,"qEXEl,t","Электричество, млн. кВт-часов",4231.2
2007,"qEXEl,t","Электричество, млн. кВт-часов",4464
2008,"qEXEl,t","Электричество, млн. кВт-часов",5539
2009,"qEXEl,t","Электричество, млн. кВт-часов",5960
2010,"qEXEl,t","Электричество, млн. кВт-часов",286
2011,"qEXEl,t","Электричество, млн. кВт-часов",297
2012,"qEXEl,t","Электричество, млн. кВт-часов",775
2013,"qEXEl,t","Электричество, млн. кВт-часов",1061
2014,"qEXEl,t","Электричество, млн. кВт-часов",1364
2015,"qEXEl,t","Электричество, млн. кВт-часов",1396
2016,"qEXEl,t","Электричество, млн. кВт-часов",1428
2017,"qEXEl,t","Электричество, млн. кВт-часов",1421
2018,"qEXEl,t","Электричество, млн. кВт-часов",2945
2019,"qEXEl,t","Электричество, млн. кВт-часов",3175
2020,"qEXEl,t","Электричество, млн. кВт-часов",1870.3
2021,"qEXEl,t","Электричество, млн. кВт-часов",3302.6
2022,"qEXEl,t","Электричество, млн. кВт-часов",3341
2023,"qEXEl,t","Электричество, млн. кВт-часов",3606.6
2024,"qEXEl,t","Электричество, млн. кВт-часов",3901.7
2025,"qEXEl,t","Электричество, млн. кВт-часов",3948.5204
2026,"qEXEl,t","Электричество, млн. кВт-часов",3995.9026448
2027,"qEXEl,t","Электричество, млн. кВт-часов",4043.8534765376
2028,"qEXEl,t","Электричество, млн. кВт-часов",4092.379718256051
2029,"qEXEl,t","Электричество, млн. кВт-часов",4141.488274875123
2030,"qEXEl,t","Электричество, млн. кВт-часов",4191.186134173625
2031,"qEXEl,t","Электричество, млн. кВт-часов",4241.480367783708
2032,"qEXEl,t","Электричество, млн. кВт-часов",4292.378132197113
2033,"qEXEl,t","Электричество, млн. кВт-часов",4343.886669783478
2034,"qEXEl,t","Электричество, млн. кВт-часов",4396.01330982088
2035,"qEXEl,t","Электричество, млн. кВт-часов",4448.76546953873
2001,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",72.71005411567488
2002,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",62.43762380010768
2003,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",100
2004,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",156.47845050347766
2005,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",138.73315640722808
2006,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",279.94878249065283
2007,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",594.0576057237299
2008,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",303.99211654174013
2009,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",712.0533692686695
2010,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",587.9521925135255
2011,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",319.2750992199396
2012,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",268951.8223488573
2013,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",199892.71536904032
2014,"idxqEX2003oG,t","Имплицитный индекс объемов прочего экспорта товаров и услуг, 2003=100",211160.5620066787
