year,block,equation,description,value
2028,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,19035.321878368977
2029,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,22601.41837081574
2030,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,21569.294610640496
2031,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,23903.532106266903
2032,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,23971.414896315327
2025,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,3005.99133718984
2026,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,-1371.040883716989
2027,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,3566.0964924467626
2028,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,-1032.1237601752437
2029,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,2334.2374956264066
2030,Gross Output (current prices),Financial services (XP_fs),15006.71871643901,67.8827900484248
2024,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,20128.00138670831
2025,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,22365.432181611395
2026,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,22757.07143090494
2027,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,24760.11234654293
2028,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,27371.14684078693
2029,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,27450.700303684636
2030,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,29116.061265782242
2031,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,30250.570536824962
2032,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,32176.379160420565
2025,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,2003.04091563799
2026,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,2611.034494243999
2027,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,79.5534628977075
2028,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,1665.3609620976058
2029,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,1134.5092710427198
2030,Gross Output (current prices),Public Services (XP_ps),20128.00138670831,1925.8086235956034
2024,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,3915.76884752583
2025,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,4351.046132977629
2026,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,5361.635200342243
2027,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,6581.190766618339
2028,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,6100.569386799191
2029,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,7428.642335659416
2030,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,8360.086261955259
2031,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,7568.375801028916
2032,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,8018.904098941113
2025,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,1219.5555662760962
2026,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,-480.6213798191475
2027,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,1328.0729488602246
2028,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,931.4439262958431
2029,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,-791.7104609263433
2030,Gross Output (current prices),Market Services (XP_ms),3915.76884752583,450.52829791219756
2024,Gross Output (current prices),Gross Output,288024.37099999987,288024.37099999987
2025,Gross Output (current prices),Gross Output,288024.37099999987,316574.99099999986
2026,Gross Output (current prices),Gross Output,288024.37099999987,344097.29199999984
2027,Gross Output (current prices),Gross Output,288024.37099999987,375262.58321234817
2028,Gross Output (current prices),Gross Output,288024.37099999987,419496.6540984485
2029,Gross Output (current prices),Gross Output,288024.37099999987,474384.5542757947
2030,Gross Output (current prices),Gross Output,288024.37099999987,504865.6288932274
2031,Gross Output (current prices),Gross Output,288024.37099999987,531419.1410784611
2032,Gross Output (current prices),Gross Output,288024.37099999987,555639.216372833
2025,Gross Output (current prices),Gross Output,288024.37099999987,31165.291212348326
2026,Gross Output (current prices),Gross Output,288024.37099999987,44234.07088610035
2027,Gross Output (current prices),Gross Output,288024.37099999987,54887.90017734619
2028,Gross Output (current prices),Gross Output,288024.37099999987,30481.074617432663
2029,Gross Output (current prices),Gross Output,288024.37099999987,26553.512185233703
2030,Gross Output (current prices),Gross Output,288024.37099999987,24220.075294371927
2027,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,,11008.757292327566
2028,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,,11998.307877021265
2029,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,,13128.66854201682
2030,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,,13787.88252862893
2024,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,9830.499999999995
2025,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,13280.5
2026,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,14210.134999999995
2027,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,15631.148500000003
2028,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,16881.640380000008
2029,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,18063.355206600005
2030,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,18785.889414864007
2031,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,19725.183885607203
2032,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,21697.702274167925
2025,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,1421.0135000000082
2026,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,1250.491880000005
2027,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,1181.7148265999967
2028,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,722.5342082640018
2029,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,939.2944707431961
2030,Gross Output (current prices),Инвестиции в ОК-за счет бюджета,9830.499999999995,1972.518388560722
2024,Gross Output (current prices),Инвестиции в ОК,22543,22543
2025,Gross Output (current prices),Инвестиции в ОК,22543,28736
2026,Gross Output (current prices),Инвестиции в ОК,22543,32767.971999999998
2027,Gross Output (current prices),Инвестиции в ОК,22543,38923.92156
2028,Gross Output (current prices),Инвестиции в ОК,22543,44524.43081040001
2029,Gross Output (current prices),Инвестиции в ОК,22543,51375.48391236
2030,Gross Output (current prices),Инвестиции в ОК,22543,55564.0617657792
2031,Gross Output (current prices),Инвестиции в ОК,22543,63254.94883659063
2032,Gross Output (current prices),Инвестиции в ОК,22543,73256.89332081945
2024,Gross Output (current prices),22543,,22543
2025,Gross Output (current prices),22543,,28736
2026,Gross Output (current prices),22543,,32767.971999999998
2027,Gross Output (current prices),22543,,38923.92156
2028,Gross Output (current prices),22543,,44524.43081040001
2029,Gross Output (current prices),22543,,51375.48391236
2030,Gross Output (current prices),22543,,55564.0617657792
2031,Gross Output (current prices),22543,,63254.94883659063
2032,Gross Output (current prices),22543,,73256.89332081945
2024,Gross Output (current prices),за счет бюджета,9830.5,9830.5
2025,Gross Output (current prices),за счет бюджета,9830.5,13280.5
2026,Gross Output (current prices),за счет бюджета,9830.5,14210.135
2027,Gross Output (current prices),за счет бюджета,9830.5,15631.148500000001
2028,Gross Output (current prices),за счет бюджета,9830.5,16881.64038
2029,Gross Output (current prices),за счет бюджета,9830.5,18063.3552066
2030,Gross Output (current prices),за счет бюджета,9830.5,18785.889414864003
2031,Gross Output (current prices),за счет бюджета,9830.5,19725.183885607203
2032,Gross Output (current prices),за счет бюджета,9830.5,21697.702274167925
2024,в. том числе цент.кап.влож.,частные,8295,8295
2025,в. том числе цент.кап.влож.,частные,8295,11306.3
2026,в. том числе цент.кап.влож.,частные,8295,13906.749
2027,в. том числе цент.кап.влож.,частные,8295,18078.7737
2028,в. том числе цент.кап.влож.,частные,8295,21694.528440000002
2029,в. том числе цент.кап.влож.,частные,8295,26467.324696800002
2030,в. том числе цент.кап.влож.,частные,8295,29114.057166480005
2031,в. том числе цент.кап.влож.,частные,8295,34936.868599776004
2032,в. том числе цент.кап.влож.,частные,8295,41924.2423197312
2024,в. том числе цент.кап.влож.,совместные,98.8,98.8
2025,в. том числе цент.кап.влож.,совместные,98.8,49.8
2026,в. том числе цент.кап.влож.,совместные,98.8,59.75999999999999
2027,в. том числе цент.кап.влож.,совместные,98.8,71.71199999999999
2028,в. том числе цент.кап.влож.,совместные,98.8,86.05439999999999
2029,в. том числе цент.кап.влож.,совместные,98.8,103.26527999999998
2030,в. том числе цент.кап.влож.,совместные,98.8,113.59180799999999
2031,в. том числе цент.кап.влож.,совместные,98.8,136.31016959999997
2032,в. том числе цент.кап.влож.,совместные,98.8,163.57220351999996
2024,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,4318.7
2025,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,4099.4
2026,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,4591.328
2027,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,5142.287360000001
2028,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,5862.207590400001
2029,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,6741.538728960001
2030,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,7550.523376435202
2031,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,8456.586181607427
2032,в. том числе цент.кап.влож.,иностранные инвестиции,4318.7,9471.376523400319
2026,в. том числе цент.кап.влож.,Инвестиции в ОК,,76.25619885285923
2027,в. том числе цент.кап.влож.,Инвестиции в ОК,,82.69382462332109
2028,в. том числе цент.кап.влож.,Инвестиции в ОК,,89.87082153027536
2029,в. том числе цент.кап.влож.,Инвестиции в ОК,,96.64047716590166
2030,в. том числе цент.кап.влож.,Инвестиции в ОК,,90.84855616859547
2031,в. том числе цент.кап.влож.,Инвестиции в ОК,,96.27192470742708
2032,в. том числе цент.кап.влож.,Инвестиции в ОК,,95.217822655228
2024,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,43.60777181386683
2025,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,46.21554844097995
2026,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,43.365927558775994
2027,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,40.15820573449948
2028,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,37.915454667770376
2029,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,35.159484312427644
2030,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,33.80942432547985
2031,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,31.18362159546467
2032,в. том числе цент.кап.влож.,за счет бюджета,43.60777181386683,29.618649236387267
2024,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2025,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2026,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2027,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2028,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2029,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2030,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2031,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2032,в. том числе цент.кап.влож.,в. том числе цент.кап.влож.,0,0
2024,в. том числе цент.кап.влож.,частные,36.79634476334117,36.79634476334117
2025,в. том числе цент.кап.влож.,частные,36.79634476334117,39.34542037861915
2026,в. том числе цент.кап.влож.,частные,36.79634476334117,42.44006617193155
2027,в. том числе цент.кап.влож.,частные,36.79634476334117,46.4464344172828
2028,в. том числе цент.кап.влож.,частные,36.79634476334117,48.72499893908267
2029,в. том числе цент.кап.влож.,частные,36.79634476334117,51.517421698547636
2030,в. том числе цент.кап.влож.,частные,36.79634476334117,52.39728025860552
2031,в. том числе цент.кап.влож.,частные,36.79634476334117,55.23183441350968
2032,в. том числе цент.кап.влож.,частные,36.79634476334117,57.22907486143208
2024,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.4382735217140576
2025,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.17330178173719377
2026,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.18237320271147692
2027,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.1842363182482993
2028,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.19327456507293386
2029,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.20100108482901555
2030,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.20443395315271734
2031,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.21549328883679314
2032,в. том числе цент.кап.влож.,совместные,0.4382735217140576,0.22328574978419552
2024,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,19.15760990107794
2025,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,14.265729398663696
2026,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,14.011633066580991
2027,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,13.21112352996942
2028,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,13.166271828074011
2029,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,13.122092904195712
2030,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,13.588861462761923
2031,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,13.369050702188865
2032,в. том числе цент.кап.влож.,иностранные инвестиции,19.15760990107794,12.92899015239645
2024,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,11616.194306709389
2025,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,9220.334012859235
2026,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,10202.924127707227
2027,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,8146.003839269509
2028,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,5018.268424190564
2029,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,1785.9712242534745
2030,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,5597.132323716508
2031,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,2449.5117616825314
2032,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,11616.194306709389,3679.221450543916
2024,в. том числе цент.кап.влож.,65.99394528334123,,65.99394528334123
2025,в. том числе цент.кап.влож.,65.99394528334123,,75.70804912367069
2026,в. том числе цент.кап.влож.,65.99394528334123,,76.25619885285923
2027,в. том числе цент.кап.влож.,65.99394528334123,,82.69382462332109
2028,в. том числе цент.кап.влож.,65.99394528334123,,89.87082153027536
2029,в. том числе цент.кап.влож.,65.99394528334123,,96.64047716590166
2030,в. том числе цент.кап.влож.,65.99394528334123,,90.84855616859547
2031,в. том числе цент.кап.влож.,65.99394528334123,,96.27192470742708
2032,в. том числе цент.кап.влож.,65.99394528334123,,95.217822655228
2025,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,6193.000000000018
2026,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,4031.9719999999834
2027,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,6155.949560000023
2028,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,5600.509250400013
2029,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,6851.05310195998
2030,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,4188.577853419207
2031,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,7690.887070811419
2032,в. том числе цент.кап.влож.,Construction (XP_c) - ННЭ,,10001.944484228821
2024,в. том числе цент.кап.влож.,28739.510466008927,,28739.510466008927
2025,в. том числе цент.кап.влож.,28739.510466008927,,25009.627043604778
2026,в. том числе цент.кап.влож.,28739.510466008927,,20232.933924872807
2027,в. том числе цент.кап.влож.,28739.510466008927,,16389.18414031311
2028,в. том числе цент.кап.влож.,28739.510466008927,,12538.822485973156
2029,в. том числе цент.кап.влож.,28739.510466008927,,12669.5561198754
2030,в. том числе цент.кап.влож.,28739.510466008927,,8763.415866608906
2031,в. том числе цент.кап.влож.,28739.510466008927,,5423.690881521441
2032,в. том числе цент.кап.влож.,28739.510466008927,,1123.9290963260573
2024,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,53819.003851871836
2025,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,66726.10058857226
2026,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,79702.2826970006
2027,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,88496.42559484311
2028,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,119066.71098604333
2029,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,152133.6047759907
2030,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,159104.9290834792
2031,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,166457.95252998604
2032,в. том числе цент.кап.влож.,Industry - ННЭ,53819.003851871836,171639.39731877093
2024,в. том числе цент.кап.влож.,Industry,53818.99999999999,53818.99999999999
2025,в. том числе цент.кап.влож.,Industry,53818.99999999999,66726.09999999999
2026,в. том числе цент.кап.влож.,Industry,53818.99999999999,83491.032625
2027,в. том числе цент.кап.влож.,Industry,53818.99999999999,104885.60973515622
2028,в. том числе цент.кап.влож.,Industry,53818.99999999999,131605.53347201648
2029,в. том числе цент.кап.влож.,Industry,53818.99999999999,164803.1608958661
2030,в. том числе цент.кап.влож.,Industry,53818.99999999999,167868.3449500881
2031,в. том числе цент.кап.влож.,Industry,53818.99999999999,171881.64341150748
2032,в. том числе цент.кап.влож.,Industry,53818.99999999999,172763.326415097
2024,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,13363.1
2025,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,15046.38836720055
2026,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,26754.5317414086
2027,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,29788.9416520446
2028,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,40744.2617425675
2029,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,48047.334517555704
2030,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,49097.7035919286
2031,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,50969.757410491104
2032,в. том числе цент.кап.влож.,Mining (gdp_va_mi),13363.1,50646.6683822707
2024,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,30275.6
2025,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,40181.49042597374
2026,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,43621.3200679664
2027,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,60339.7714923449
2028,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,73035.0044453598
2029,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,95177.1481021007
2030,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,96446.3844454586
2031,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,97338.6820461753
2032,в. том числе цент.кап.влож.,Manufacturing (gdp_va_m),30275.6,97988.816588534
2024,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,9872.2
2025,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,11151.33429851708
2026,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,12719.512264532928
2027,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,14343.703486225253
2028,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,17398.43686927105
2029,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,21086.543980834205
2030,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,21815.118572303745
2031,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,23035.581493930255
2032,в. том числе цент.кап.влож.,ОEnergy and Water (gdp_va_e),9872.2,23577.569639127563
2024,в. том числе цент.кап.влож.,Water,308.1,308.1
2025,в. том числе цент.кап.влож.,Water,308.1,346.88690830863794
2026,в. том числе цент.кап.влож.,Water,308.1,395.6685510920764
2027,в. том числе цент.кап.влож.,Water,308.1,413.1931045414678
2028,в. том числе цент.кап.влож.,Water,308.1,427.8304148181416
2029,в. том числе цент.кап.влож.,Water,308.1,492.13429537549723
2030,в. том числе цент.кап.влож.,Water,308.1,509.1383403971589
2031,в. том числе цент.кап.влож.,Water,308.1,537.6224609108145
2032,в. том числе цент.кап.влож.,Water,308.1,550.2718051647133
