year,var_name,description,value
2025,Financial services (gdp_va_fs),,12766.69
2026,Financial services (gdp_va_fs),,12640.44
2027,Financial services (gdp_va_fs),,13470.68
2028,Financial services (gdp_va_fs),,14226.67
2029,Financial services (gdp_va_fs),,14976.56
2030,Financial services (gdp_va_fs),,16107.12
2031,Financial services (gdp_va_fs),,17267.03
2032,Financial services (gdp_va_fs),,17759.35
2024,Financial services (gdp_va_fs),,6623.73092186058
2025,Financial services (gdp_va_fs),,7770.488105852639
2026,Financial services (gdp_va_fs),,8108.573084001595
2027,Financial services (gdp_va_fs),,9509.365047132062
2028,Financial services (gdp_va_fs),,9136.954501617109
2029,Financial services (gdp_va_fs),,14238.893573613916
2030,Financial services (gdp_va_fs),,14451.427389129132
2031,Financial services (gdp_va_fs),,17091.025455980835
2032,Financial services (gdp_va_fs),,18457.9894701628
2024,Public Services (gdp_va_ps),,17021.25
2025,Public Services (gdp_va_ps),,17153.61
2026,Public Services (gdp_va_ps),,18798.02
2027,Public Services (gdp_va_ps),,20870.42
2028,Public Services (gdp_va_ps),,21913.17
2029,Public Services (gdp_va_ps),,25069.03
2030,Public Services (gdp_va_ps),,28032.94
2031,Public Services (gdp_va_ps),,30553.82
2032,Public Services (gdp_va_ps),,33944.42
2024,Public Services (gdp_va_ps),,16011.24111630019
2025,Public Services (gdp_va_ps),,18004.172906197175
2026,Public Services (gdp_va_ps),,18731.12106428494
2027,Public Services (gdp_va_ps),,20337.837699754098
2028,Public Services (gdp_va_ps),,22581.196143649217
2029,Public Services (gdp_va_ps),,23058.588255095096
2030,Public Services (gdp_va_ps),,26175.339077938235
2031,Public Services (gdp_va_ps),,27225.513483142466
2032,Public Services (gdp_va_ps),,28926.56486521809
2024,Market Services (gdp_va_ms),,702.5184
2025,Market Services (gdp_va_ms),,667.5607
2026,Market Services (gdp_va_ms),,706.9994
2027,Market Services (gdp_va_ms),,828.227
2028,Market Services (gdp_va_ms),,855.8513
2029,Market Services (gdp_va_ms),,934.6827
2030,Market Services (gdp_va_ms),,893.4069
2031,Market Services (gdp_va_ms),,978.8786
2032,Market Services (gdp_va_ms),,1066.15
2024,Market Services (gdp_va_ms),,2440.0501427887984
2025,Market Services (gdp_va_ms),,2745.5101099088843
2026,Market Services (gdp_va_ms),,3383.1918114159553
2027,Market Services (gdp_va_ms),,4152.731373736172
2028,Market Services (gdp_va_ms),,3965.3701014194744
2029,Market Services (gdp_va_ms),,5200.049634961591
2030,Market Services (gdp_va_ms),,5935.661245988234
