year,block,equation,description,value
2024,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,24070.53
2025,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,24075.05
2026,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,25550.84
2027,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,28534.08
2028,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,29428.83
2029,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,33143.24
2030,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,36565.55
2031,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,39339.96
2032,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,42902.79
2024,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,21121.362493791163
2025,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,21189.321059178197
2026,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,22486.90536411831
2027,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,25290.56867458092
2028,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,26253.29670347329
2029,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,29661.338466289057
2030,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,32784.047797802756
2031,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,35409.76381864768
2032,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Public Services (qq_ps),24070.53,38559.97093071512
2024,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,24870.28
2025,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,25699.23
2026,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,29933.46
2027,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,31865.84
2028,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,35089.16
2029,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,36475.75
2030,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,35305.3
2031,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,38359.55
2032,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,39909.02
2024,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,9977.812796177448
2025,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,10424.204907026122
2026,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,12400.833815110567
2027,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,13246.83493008124
2028,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,14834.27904935393
2029,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,15459.972317222677
2030,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,15169.48275001124
2031,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,16711.090480099407
2032,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),Market Services (qq_ms),24870.28,17439.319290942538
2024,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,362904.0310000001
2025,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,385346.39999999997
2026,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,408045.69000000006
2027,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,439764.02
2028,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,463959.42000000004
2029,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,487976.19
2030,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,507857.42000000004
2031,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,534690.26
2032,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,558447.9099999999
2024,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,310743.64791702665
2025,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,332840.43987566326
2026,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,354666.327444742
2027,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,385181.0737980802
2028,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,407424.9031144185
2029,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,430209.81940557517
2030,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,449369.45614375913
2031,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,474211.5081108969
2032,Composite Goods forecasts using Constant Elasticity of substitution (CES - Armington),372301.3999999999,362904.0310000001,496844.92835242336
2024,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3371.0645903334594
2025,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3712.70377014109
2026,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3150.3097967783633
2027,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3151.5524982144984
2028,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3160.25759633129
2029,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3318.416766525196
2030,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3278.0504070243824
2031,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3312.5717061793457
2032,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3537.909957698816
2024,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.016347
2025,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.044385
2026,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.164511
2027,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.237633
2028,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.257544
2029,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.26531
2030,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.294717
2031,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.336125
2032,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,1.327566
2022,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3316.8441391901188
2023,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,3554.9187034868273
2024,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2705.2640952110914
2025,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2546.4354119634
2026,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2513.039381788065
2027,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2622.611665540616
2028,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2531.866351507227
2029,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2479.237875333031
2030,Import by commodity (in real terms),Agriculture (im_a),3371.0645903334594,2664.959751680004
2024,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2699.785149757565
2025,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3026.8831034787827
2026,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3192.094312290129
2027,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3260.977083053669
2028,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3234.3932869229075
2029,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3229.106934403161
2030,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3356.7723441220155
2031,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3614.229391903873
2032,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,3716.723095135404
2024,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.007192
2025,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.080863
2026,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.081245
2027,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.114501
2028,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.152887
2029,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.186738
2030,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.196836
2031,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.254093
2032,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,1.256346
2022,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2680.5069438176283
2023,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2800.4317878202723
2024,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2952.2396055381796
2025,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2925.952586003664
2026,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2805.4729448097755
2027,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2720.9939636239515
2028,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2804.7053599006176
2029,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2881.9468667027672
2030,Import by commodity (in real terms),Mining (im_mi),2699.785149757565,2958.359476716927
2024,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,32933.334611227365
2025,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,33269.75934765932
2026,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,34451.45919529132
2027,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,35871.2603330319
2028,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,37657.38286479387
2029,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,39353.45772090394
2030,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,41798.17840244406
2031,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,42040.42547621385
2032,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,42499.30650123401
2024,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.005754
2025,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.050809
2026,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.081777
2027,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.113975
2028,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.151241
2029,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.168274
2030,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.161143
2031,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.19988
2032,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,1.213128
2022,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,32744.920339593344
2023,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,31661.09097624717
2024,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,31847.098981852378
2025,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,32201.135872018585
2026,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,32710.251689084973
2027,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,33685.126709063064
2028,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,35997.44252210456
2029,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,35037.19161600647
2030,Import by commodity (in real terms),Manufacturing (im_m),32933.334611227365,35032.82959525624
2024,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,361.7095397098466
2025,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,388.74983454695627
2026,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,402.70347748863196
2027,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,508.0557966509109
2028,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,480.85254303582826
2029,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,476.40606713379907
2030,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,481.798340744188
2031,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,476.1561941341744
2032,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,558.6075438189371
2024,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.063294
2025,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.108774
2026,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.135984
2027,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.18221
2028,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.228696
2029,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.252841
2030,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.281466
2031,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.31779
2032,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,1.338839
2022,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,340.1782947236104
2023,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,350.61232906521644
2024,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,354.49749071169305
2025,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,429.75088744885505
2026,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,391.3519235317998
2027,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,380.26059742122027
2028,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,375.9743455887148
2029,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,361.3293424097727
2030,Import by commodity (in real terms),Energy and Water (im_e),361.7095397098466,417.2327993275794
2024,Import by commodity (in real terms),Construction (im_c),911.6055939648614,911.6055939648614
2025,Import by commodity (in real terms),Construction (im_c),911.6055939648614,939.7822790903904
2026,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1016.8692338876884
2027,Import by commodity (in real terms),Construction (im_c),911.6055939648614,515.7552708489561
2028,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1126.3675125151372
2029,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1105.2074006584446
2030,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1165.1807742610927
2031,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1188.0426051630216
2032,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1238.4165411144359
2024,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.018572
2025,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.124012
2026,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.125004
2027,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.110916
2028,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.15481
2029,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.222791
2030,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.233305
2031,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.291858
2032,Import by commodity (in real terms),Construction (im_c),911.6055939648614,1.294514
2022,Import by commodity (in real terms),Construction (im_c),911.6055939648614,894.9839520081657
2023,Import by commodity (in real terms),Construction (im_c),911.6055939648614,836.096304212402
2024,Import by commodity (in real terms),Construction (im_c),911.6055939648614,903.8805496582132
2025,Import by commodity (in real terms),Construction (im_c),911.6055939648614,464.2612680427288
2026,Import by commodity (in real terms),Construction (im_c),911.6055939648614,975.3704180905406
2027,Import by commodity (in real terms),Construction (im_c),911.6055939648614,903.8399862760232
2028,Import by commodity (in real terms),Construction (im_c),911.6055939648614,944.7628723317367
2029,Import by commodity (in real terms),Construction (im_c),911.6055939648614,919.6386949363023
2030,Import by commodity (in real terms),Construction (im_c),911.6055939648614,956.6652358448313
2024,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,4071.6738446328764
2025,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,4121.151703888708
2026,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,4689.130395482593
2027,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,5970.292467217619
2028,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,5973.566085765738
2029,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,6264.461173299593
2030,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,6472.506994534974
2031,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,9110.547596139992
2032,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,10064.556517694518
2024,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,0.9920167
2025,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.054534
2026,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.064954
2027,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.087205
2028,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.108481
2029,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.14129
2030,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.170982
2031,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.215664
2032,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,1.23158
2022,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,4104.440827087767
2023,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,3908.031134025747
2024,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,4403.1295206014465
2025,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,5491.413732660923
2026,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,5388.965697892645
2027,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,5488.930222204342
2028,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,5527.418008590204
2029,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,7494.297434274595
2030,Import by commodity (in real terms),Transport (im_t),4071.6738446328764,8172.06882029143
2024,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,46.435580809893025
2025,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,46.335860628541404
2026,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,43.463004801253
2027,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,48.5256249960648
2028,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,49.616906658037216
2029,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,48.253610712990984
2030,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,49.75002037318017
2031,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,51.461989676703894
2032,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,51.59041483627958
2024,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,0.9968647
2025,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.029411
2026,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.080448
2027,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.097796
2028,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.130199
2029,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.157949
2030,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.173336
2031,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.218141
2032,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,1.243464
2022,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,46.58162818875322
2023,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,45.012012333792235
2024,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,40.22683627648253
2025,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,44.202770820867265
2026,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,43.901035709673444
2027,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,41.67162000484563
2028,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,42.400489180575875
2029,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,42.24633246619554
2030,Import by commodity (in real terms),Trade (im_tr),46.435580809893025,41.48927096906672
2024,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,5534.805100196215
2025,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,6245.0574291874145
2026,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,5290.3643276919
2027,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,5783.4273425712545
2028,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,5797.526954236535
2029,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,5779.948317504708
2030,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,6229.525934287513
2031,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,6324.0222432111805
2032,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,6445.086813281352
2024,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.138663
2025,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.175839
2026,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.281151
2027,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.275655
2028,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.317031
2029,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.359366
2030,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.365888
2031,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.424387
2032,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,1.43374
2022,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4860.792965255054
2023,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,5311.150105743571
2024,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4129.383911570065
2025,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4533.692371817815
2026,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4401.966965270016
2027,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4251.944154484302
2028,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4560.788244927486
2029,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4439.820247735468
2030,Import by commodity (in real terms),Financial services (im_fs),5534.805100196215,4495.29678552691
2024,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3024.8355762088363
2025,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,2964.3041408218032
2026,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3146.100585881689
2027,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3341.2355754190776
2028,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3281.8533965267106
2029,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3605.796233710943
2030,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3921.3267021972515
2031,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,4089.137281352311
2032,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,4516.266169284879
2024,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.003434
2025,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.026036
2026,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.056495
2027,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.078467
2028,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.121238
2029,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.148849
2030,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.169767
2031,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.202924
2032,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,1.216234
2022,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3014.4838387067175
2023,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,2889.0839510717005
2024,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,2977.8660437405656
2025,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3098.1342733890583
2026,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,2926.9908766262924
2027,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3138.6163313985935
2028,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3352.228864549309
2029,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3399.3313637040337
2030,Import by commodity (in real terms),Public Services (im_ps),3024.8355762088363,3713.3201088646415
2024,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,14913.185793822551
2025,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,15297.656202973878
2026,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,17562.99802488943
2027,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,18651.11795991876
2028,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,20293.938330646073
2029,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,21057.933352777323
2030,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,20179.35255998876
2031,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,21700.075629900595
2032,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,22523.29561905746
2024,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,0.9398878
2025,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,0.970574
2026,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.004141
2027,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.040026
2028,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.075847
2029,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.091765
2030,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.116859
2031,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.159404
2032,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,1.183453
2022,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,15866.985180382755
2023,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,15761.45271043102
2024,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,17490.569576274083
2025,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,17933.31893617925
2026,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,18863.21970563293
2027,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,19287.97255158145
2028,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,18067.949991886853
2029,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,18716.578198712952
2030,Import by commodity (in real terms),Market Services (im_ms),14913.185793822551,19031.84631671681
2024,Import by commodity (in real terms),Total (im_tot),67868.43627367666,67868.43627367666
2025,Import by commodity (in real terms),Total (im_tot),67868.43627367666,70012.38321882288
