year,var_name,description,value
2029,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,104.88344924027176
2030,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,105.72839254835145
2031,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,103.19843686858783
2032,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,107.97841197895073
2033,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,95.13072348285601
2034,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,103.02064055065676
2035,"dCPIAVFoods w/o Agr ,t",Продовольствие без овощей и фруктов,103.02571824584025
2011,"dCPIAVAgr ,t",Фрукты и овощи,130
2012,"dCPIAVAgr ,t",Фрукты и овощи,161.18554566550483
2013,"dCPIAVAgr ,t",Фрукты и овощи,161.90864586369278
2014,"dCPIAVAgr ,t",Фрукты и овощи,185.6113632412874
2015,"dCPIAVAgr ,t",Фрукты и овощи,219.53056687010576
2016,"dCPIAVAgr ,t",Фрукты и овощи,207.67003681095323
2017,"dCPIAVAgr ,t",Фрукты и овощи,172.6369350840515
2018,"dCPIAVAgr ,t",Фрукты и овощи,180.06530820718083
2019,"dCPIAVAgr ,t",Фрукты и овощи,100
2020,"dCPIAVAgr ,t",Фрукты и овощи,100
2021,"dCPIAVAgr ,t",Фрукты и овощи,100
2022,"dCPIAVAgr ,t",Фрукты и овощи,94.07096217231968
2023,"dCPIAVAgr ,t",Фрукты и овощи,104.4
2024,"dCPIAVAgr ,t",Фрукты и овощи,101.2
2025,"dCPIAVAgr ,t",Фрукты и овощи,107.3
2026,"dCPIAVAgr ,t",Фрукты и овощи,108.02840513382912
2027,"dCPIAVAgr ,t",Фрукты и овощи,108.55568920846726
2028,"dCPIAVAgr ,t",Фрукты и овощи,107.05777283214292
2029,"dCPIAVAgr ,t",Фрукты и овощи,106.72226208839457
2030,"dCPIAVAgr ,t",Фрукты и овощи,106.61750488929165
2031,"dCPIAVAgr ,t",Фрукты и овощи,106.86485127616959
2032,"dCPIAVAgr ,t",Фрукты и овощи,106.66171432963893
2033,"dCPIAVAgr ,t",Фрукты и овощи,106.19936131981498
2034,"dCPIAVAgr ,t",Фрукты и овощи,106.39634546016909
2035,"dCPIAVAgr ,t",Фрукты и овощи,106.39634546016909
2010,"dCPIAVGas ,t",Бензин,135.31307752623408
2011,"dCPIAVGas ,t",Бензин,138.53613242802368
2012,"dCPIAVGas ,t",Бензин,104.31373390753376
2013,"dCPIAVGas ,t",Бензин,99.13793962437204
2014,"dCPIAVGas ,t",Бензин,96.93229807545079
2015,"dCPIAVGas ,t",Бензин,65.15116785270908
2016,"dCPIAVGas ,t",Бензин,106.85578823130024
2017,"dCPIAVGas ,t",Бензин,139.01115224658292
2018,"dCPIAVGas ,t",Бензин,139.83458139914094
2019,"dCPIAVGas ,t",Бензин,93.82457311786997
2020,"dCPIAVGas ,t",Бензин,72.3973144802359
2021,"dCPIAVGas ,t",Бензин,181.75036690430375
2022,"dCPIAVGas ,t",Бензин,85
2023,"dCPIAVGas ,t",Бензин,81.98001442250433
2024,"dCPIAVGas ,t",Бензин,90.42919996837772
2025,"dCPIAVGas ,t",Бензин,103.3
2026,"dCPIAVGas ,t",Бензин,91.91822972776974
2027,"dCPIAVGas ,t",Бензин,99.9140046726526
2028,"dCPIAVGas ,t",Бензин,117.66213980334022
2029,"dCPIAVGas ,t",Бензин,91.96673521768145
2030,"dCPIAVGas ,t",Бензин,91.33102707375912
2031,"dCPIAVGas ,t",Бензин,92.83746795803164
2032,"dCPIAVGas ,t",Бензин,101.59889535809586
2033,"dCPIAVGas ,t",Бензин,98.82701170407778
2034,"dCPIAVGas ,t",Бензин,100
2035,"dCPIAVGas ,t",Бензин,90
2000,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",160.62781434678166
2001,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",112.4790501176303
2002,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",114.50566951061211
2003,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",113.6526454751114
2004,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",105.62006340585056
2005,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",106.89378796987587
2006,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",111.9
2007,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",121.5
2008,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",120.4
2009,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",106.4
2010,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",106.5
2011,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",112.5
2012,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",105.8
2013,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",103.7
2014,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",107.4
2015,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",105.1
2016,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",106.1
2017,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",106.7411
2018,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",105.37888685927308
2019,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",108
2020,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",109.4
2021,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",108
2022,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.2
2023,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",103.8
2024,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",103.6
2025,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",103.5
2026,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",102.41615783032842
2027,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.26809893578867
2028,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.80070002414024
2029,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.1809609368155
2030,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",103.90637291476378
2031,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",105.03247240189455
2032,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.72672897287403
2033,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.57101867456707
2034,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.69616681622347
2035,dCPIt,"ИПЦ, в том числе: (дек/дек), факт",104.91717480500677
2000,"dCPIGoods,t","Все товары, в том числе:",162.40033140189027
2001,"dCPIGoods,t","Все товары, в том числе:",113.13837750939453
2002,"dCPIGoods,t","Все товары, в том числе:",114.84723987213401
2003,"dCPIGoods,t","Все товары, в том числе:",109.71804553736584
2004,"dCPIGoods,t","Все товары, в том числе:",104.98325786733443
2005,"dCPIGoods,t","Все товары, в том числе:",106.87738182246498
2006,"dCPIGoods,t","Все товары, в том числе:",112.01989248399204
2007,"dCPIGoods,t","Все товары, в том числе:",120.36332595853037
2008,"dCPIGoods,t","Все товары, в том числе:",110.42458254313217
2009,"dCPIGoods,t","Все товары, в том числе:",104.27543359094702
2010,"dCPIGoods,t","Все товары, в том числе:",111.3326514980389
2011,"dCPIGoods,t","Все товары, в том числе:",108.76527621195038
2012,"dCPIGoods,t","Все товары, в том числе:",105.9375
2013,"dCPIGoods,t","Все товары, в том числе:",104.16221198156683
2014,"dCPIGoods,t","Все товары, в том числе:",107.6162481571394
2015,"dCPIGoods,t","Все товары, в том числе:",106.2
2016,"dCPIGoods,t","Все товары, в том числе:",106.4
2017,"dCPIGoods,t","Все товары, в том числе:",106.47261219792865
2018,"dCPIGoods,t","Все товары, в том числе:",105.45069833240451
2019,"dCPIGoods,t","Все товары, в том числе:",108.5
2020,"dCPIGoods,t","Все товары, в том числе:",110.4
2021,"dCPIGoods,t","Все товары, в том числе:",107.4
2022,"dCPIGoods,t","Все товары, в том числе:",104.7
2023,"dCPIGoods,t","Все товары, в том числе:",104.6
2024,"dCPIGoods,t","Все товары, в том числе:",103.30155504075118
2025,"dCPIGoods,t","Все товары, в том числе:",103.58092129300395
2026,"dCPIGoods,t","Все товары, в том числе:",102.74688321947276
2027,"dCPIGoods,t","Все товары, в том числе:",104.66237408237699
2028,"dCPIGoods,t","Все товары, в том числе:",105.23009103896948
2029,"dCPIGoods,t","Все товары, в том числе:",104.53617415269929
2030,"dCPIGoods,t","Все товары, в том числе:",104.17710370113605
2031,"dCPIGoods,t","Все товары, в том числе:",105.33484131277821
2032,"dCPIGoods,t","Все товары, в том числе:",105.03702240920612
2033,"dCPIGoods,t","Все товары, в том числе:",104.76787933440467
2034,"dCPIGoods,t","Все товары, в том числе:",104.90822506415918
2035,"dCPIGoods,t","Все товары, в том числе:",105.14235799172022
2000,"dCPIFood,t","продтовары, включая алкогольные напитки",166.44893995183978
2001,"dCPIFood,t","продтовары, включая алкогольные напитки",113.74631430434347
2002,"dCPIFood,t","продтовары, включая алкогольные напитки",117.17064584361371
2003,"dCPIFood,t","продтовары, включая алкогольные напитки",109.98828455927486
